class path,method name,method arguments,version1,version2,LOC1,Cyclomatic1,Time1,OwnTime1,Count1,Layer1,Callees1,CalleeInvocations1,Callers1,CallerInvocations1,LOC2,Cyclomatic2,Time2,OwnTime2,Count2,Layer2,Callees2,CalleeInvocations2,Callers2,CallerInvocations2,delta AvgTime,delta AvgOwnTime
xmpbox\src\main\java\org\apache\xmpbox\type\BooleanType.java,<init>,"XMPMetadata, String, String, String, Object",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,4,1,0,0,11,,1,11,5,11,4,1,0,0,11,,1,11,5,11,0.0,0.0
xmpbox\src\main\java\org\apache\xmpbox\type\BooleanType.java,getValue,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,4,1,0,0,6,,0,0,5,6,4,1,0,0,6,,0,0,5,6,0.0,0.0
xmpbox\src\main\java\org\apache\xmpbox\type\BooleanType.java,setValue,Object,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,27,5,0,0,11,,9,18,1,11,27,5,0,0,11,,9,18,1,11,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDTextbox.java,<init>,PDAcroForm,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,4,1,0,0,1,10,1,1,1,1,4,1,0,0,1,10,1,1,1,1,0.0,0.0
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,isDictionary,"COSBase, COSDocument",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,17,3,0,0,41,5,4,5,4,41,17,3,0,0,56,6,4,25,5,56,0.0,0.0
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,isString,"COSBase, COSDocument",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,17,3,0,0,13,10,4,5,5,13,17,3,0,0,18,6,4,5,5,18,0.0,0.0
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,isStream,"COSBase, COSDocument",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,17,3,0,0,2,10,3,4,1,2,17,3,0,0,2,10,3,4,1,2,0.0,0.0
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,isInteger,"COSBase, COSDocument",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,17,3,0,0,4,10,4,7,2,4,17,3,0,0,14,6,4,5,4,14,0.0,0.0
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,isFloat,"COSBase, COSDocument",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,17,3,0,0,2,10,3,4,1,2,17,3,0,0,2,10,3,4,1,2,0.0,0.0
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,isArray,"COSBase, COSDocument",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,17,3,0,0,9,10,4,5,4,9,17,3,0,0,29,6,4,5,6,29,0.0,0.0
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,getAsArray,"COSBase, COSDocument",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,31,5,0,0,2,10,0,0,1,2,31,5,0,0,7,6,0,0,2,7,0.0,0.0
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,getAsDictionary,"COSBase, COSDocument",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,31,5,0,0,35,5,0,0,1,35,31,5,0,0,65,6,2,10,6,65,0.0,0.0
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,closeDocumentQuietly,COSDocument,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,14,3,0,0,2,11,5,6,2,2,14,3,0,0,2,11,6,7,2,2,0.0,0.0
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,closeDocumentQuietly,PDDocument,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,7,2,0,0,1,11,0,0,1,1,7,2,0,0,1,11,0,0,1,1,0.0,0.0
preflight\src\main\java\org\apache\pdfbox\preflight\annotation\AnnotationValidatorFactory.java,<init>,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,4,1,16,0,44,10,2,88,1,44,4,1,13,0,49,1,3,99,1,49,-0.09833024118738404,0.0
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightConfiguration.java,createPdfA1BConfiguration,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,26,1,52,0,45,10,8,1021,12,45,26,1,50,1,50,1,8,1131,12,50,-0.15555555555555545,0.02
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightConfiguration.java,getInstanceOfProcess,String,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,33,6,1,0,12,10,7,40,11,12,33,6,12,0,82,10,7,275,12,82,0.06300813008130081,0.0
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightConfiguration.java,replaceProcess,"String, Class<? extends ValidationProcess>",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,11,2,0,0,399,10,2,399,3,399,11,2,1,0,444,1,2,444,3,444,0.0022522522522522522,0.0
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightConfiguration.java,removeProcess,String,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,4,1,0,0,3,10,1,3,3,3,4,1,0,0,3,1,1,3,3,3,0.0,0.0
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightConfiguration.java,replacePageProcess,"String, Class<? extends ValidationProcess>",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,9,2,0,0,397,10,2,397,2,397,9,2,1,0,442,1,2,442,2,442,0.0022624434389140274,0.0
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightConfiguration.java,removePageProcess,String,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,4,1,0,0,3,10,1,3,3,3,4,1,0,0,3,1,1,3,3,3,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDColorSpaceFactory.java,createColorSpace,COSBase,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,4,1,0,0,112,7,1,112,1,112,4,1,0,0,112,7,1,112,1,112,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDColorSpaceFactory.java,createColorSpace,"COSBase, Map<String, PDColorSpace>",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,5,1,0,0,112,7,1,112,1,112,5,1,0,0,112,7,1,112,1,112,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDColorSpaceFactory.java,createColorSpace,"COSBase, Map<String, PDColorSpace>, Map<String, PDPatternResources>",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,72,15,0,0,112,7,1,112,1,112,72,15,0,0,112,7,1,112,1,112,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDColorSpaceFactory.java,createColorSpace,"String, Map<String, PDColorSpace>",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,37,7,0,0,112,7,2,561,1,112,37,7,0,0,112,7,2,561,1,112,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\ttf\MaximumProfileTable.java,initData,"TrueTypeFont, TTFDataStream",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,19,1,0,0,3,,3,45,1,3,19,1,0,0,3,,3,45,1,3,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,toString,Calendar,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,15,2,122,0,142,3,3,568,3,142,15,2,136,0,156,3,3,624,3,156,0.012639942217407052,0.0
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,toISO8601,Calendar,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,13,1,71,0,74,10,3,296,2,74,13,1,72,0,82,10,3,328,2,82,-0.08141067897165455,0.0
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,restrainTZoffset,long,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,6,1,0,0,300,0,0,0,2,300,6,1,0,0,344,0,0,0,2,344,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,formatTZoffset,"long, String",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,7,1,91,2,232,1,15,3028,3,232,7,1,61,3,254,1,13,3307,3,254,-0.1520838989953842,0.0031903339668748303
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,parseTimeField,"String, ParsePosition, int, int",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,26,5,0,0,782,10,4,2239,2,782,26,5,0,0,964,10,4,2789,2,964,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,skipOptionals,"String, ParsePosition, String",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,14,3,0,0,1268,10,3,4201,5,1268,14,3,1,1,1545,10,3,5222,5,1545,0.0006472491909385113,0.0006472491909385113
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,skipString,"String, String, ParsePosition",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,9,2,0,0,314,10,3,346,2,314,9,2,0,0,384,10,3,428,2,384,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,newGreg,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,8,1,10,1,626,10,6,2507,4,626,8,1,16,1,655,10,6,2622,4,655,0.008453040021461845,-7.072653220496056e-05
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,adjustTimeZoneNicely,"GregorianCalendar, TimeZone",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,7,1,0,0,73,10,3,292,1,73,6,1,1,0,96,10,3,384,1,96,0.010416666666666666,0.0
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,parseTZoffset,"String, GregorianCalendar, ParsePosition",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,37,6,7,0,86,10,13,1048,2,86,37,6,6,0,111,10,13,1353,2,111,-0.02734129478315525,0.0
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,parseBigEndianDate,"String, ParsePosition",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,38,4,6,1,155,10,6,1667,1,155,38,4,11,1,177,10,6,2041,1,177,0.023437215236012394,-0.0008018953891015127
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,parseSimpleDate,"String, String[], ParsePosition",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,18,3,186,1,86,10,5,2010,1,86,18,3,262,1,88,10,8,2040,1,88,0.8144820295983086,-0.00026427061310782193
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,parseDate,"String, String[], ParsePosition",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,69,11,196,0,155,10,10,1062,1,155,69,11,279,0,177,10,10,1204,1,177,0.31175505740842,0.0
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,toCalendar,COSString,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,8,2,5,0,20,10,2,34,3,20,8,2,13,0,30,10,2,54,3,30,0.18333333333333335,0.0
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,toCalendar,String,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,13,3,106,0,90,10,7,333,6,90,13,3,166,0,106,10,7,381,6,106,0.3882599580712789,0.0
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,toCalendar,"String, String[]",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,13,2,198,0,156,10,9,812,3,156,13,2,287,0,178,10,9,922,3,178,0.34312878133102864,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPageNode.java,<init>,COSDictionary,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,4,1,0,0,122,0,0,0,2,122,4,1,0,0,157,0,0,0,2,157,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPageNode.java,updateCount,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,21,3,1,0,56,4,5,352,2,56,21,3,3,0,61,4,5,400,2,61,0.0313231850117096,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPageNode.java,getCount,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,13,3,0,0,26,10,1,26,1,26,13,3,0,0,29,10,1,29,1,29,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPageNode.java,getParent,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,10,2,0,0,34,2,1,34,3,34,10,2,2,0,878,4,1,878,3,878,0.002277904328018223,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPageNode.java,getKids,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,6,1,3,0,93,2,4,282,4,93,6,1,10,0,102,2,4,309,4,102,0.06578115117014548,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPageNode.java,getAllKids,List,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,4,1,0,0,19,2,1,19,1,19,4,1,9,0,29,2,1,29,1,29,0.3103448275862069,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPageNode.java,getAllKids,"List, COSDictionary, boolean",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,35,7,0,0,112,1,6,890,2,112,40,8,12,1,131,1,13,1883,2,131,0.0916030534351145,0.007633587786259542
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPageNode.java,getResources,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,10,2,0,0,3,5,1,3,1,3,10,2,0,0,11,4,2,19,1,11,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPageNode.java,findResources,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,10,2,0,0,3,5,2,6,1,3,10,2,0,0,11,4,2,22,1,11,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPageNode.java,getCropBox,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,10,2,0,0,21,4,1,21,1,21,10,2,0,0,577,5,1,577,1,577,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPageNode.java,getRotation,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,10,2,0,0,10,4,1,10,1,10,10,2,0,0,290,5,1,290,1,290,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPageNode.java,findRotation,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,18,3,0,0,10,4,2,20,1,10,18,3,2,0,290,5,2,580,1,290,0.006896551724137931,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\PDFunction.java,<init>,COSBase,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,12,3,0,0,2,10,2,4,1,2,12,3,0,0,2,10,2,4,1,2,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\PDFunction.java,getDictionary,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,11,2,0,0,4,10,0,0,2,4,11,2,0,0,4,10,0,0,2,4,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\PDFunction.java,getNumberOfOutputParameters,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,9,2,0,0,4,10,2,4,1,4,9,2,0,0,4,10,2,4,1,4,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\PDFunction.java,getRangeForOutput,int,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,5,1,0,0,4,10,2,8,1,4,5,1,0,0,4,10,2,8,1,4,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\PDFunction.java,getDomainForInput,int,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,5,1,1,0,8,10,3,18,1,8,5,1,1,0,8,10,3,18,1,8,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\PDFunction.java,eval,COSArray,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,7,1,1,0,3,10,4,12,1,3,7,1,0,0,3,10,4,12,1,3,-0.3333333333333333,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\PDFunction.java,getRangeValues,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,8,2,0,0,6,10,2,4,2,6,8,2,0,0,6,10,2,4,2,6,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\PDFunction.java,getDomainValues,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,8,2,0,0,8,10,2,4,1,8,8,2,0,0,8,10,2,4,1,8,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\cff\DataInput.java,<init>,byte[],pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,4,1,0,0,20,,0,0,4,20,4,1,0,0,20,,0,0,4,20,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\cff\DataInput.java,hasRemaining,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,4,1,0,0,71,,0,0,2,71,4,1,0,0,71,,0,0,2,71,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\cff\DataInput.java,getString,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,4,1,0,0,9,,1,9,2,9,4,1,0,0,9,,1,9,2,9,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\cff\DataInput.java,readByte,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,4,1,0,0,247,,1,247,1,247,4,1,0,0,247,,1,247,1,247,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\cff\DataInput.java,readUnsignedByte,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,9,2,1,1,9256,,0,0,11,9256,9,2,3,3,9256,,0,0,11,9256,0.00021607605877268797,0.00021607605877268797
fontbox\src\main\java\org\apache\fontbox\cff\DataInput.java,readUnsignedShort,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,10,2,0,0,58,,0,0,2,58,10,2,0,0,58,,0,0,2,58,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\cff\DataInput.java,readBytes,int,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,9,2,0,0,6,,1,247,2,6,9,2,0,0,6,,1,247,2,6,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\io\ASCII85InputStream.java,<init>,InputStream,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,9,1,0,0,40,10,1,40,1,40,9,1,0,0,40,10,1,40,1,40,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\io\ASCII85InputStream.java,read,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,94,17,263,174,205332,10,1,1028718,1,205332,94,17,235,157,202944,10,1,1016874,1,202944,-0.00012289756925217606,-7.379567495010642e-05
pdfbox\src\main\java\org\apache\pdfbox\io\ASCII85InputStream.java,read,"byte[], int, int",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,24,5,291,28,860,10,1,205332,1,860,24,5,262,26,850,10,1,202944,1,850,-0.030136798905608775,-0.0019699042407660718
pdfbox\src\main\java\org\apache\pdfbox\io\ASCII85InputStream.java,close,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,7,1,0,0,40,10,1,40,1,40,7,1,0,0,40,10,1,40,1,40,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\io\ASCII85OutputStream.java,<init>,OutputStream,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,11,1,0,0,40,10,1,40,1,40,11,1,0,0,40,10,1,40,1,40,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\io\ASCII85OutputStream.java,transformASCII85,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,23,2,20,20,205292,0,0,0,2,205292,23,2,19,19,202904,0,0,0,2,202904,-3.7818661358105985e-06,-3.7818661358105985e-06
pdfbox\src\main\java\org\apache\pdfbox\io\ASCII85OutputStream.java,write,int,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,24,5,563,242,821112,10,2,1233854,1,821112,24,5,523,216,811566,10,2,1219632,1,811566,-4.1222441698358274e-05,-2.8570173127181434e-05
pdfbox\src\main\java\org\apache\pdfbox\io\ASCII85OutputStream.java,flush,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,41,9,0,0,80,10,3,236,2,80,41,9,0,0,80,10,3,226,2,80,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\io\ASCII85OutputStream.java,close,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,12,1,0,0,40,10,2,80,1,40,12,1,0,0,40,10,2,80,1,40,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\cff\CharStringCommand.java,<init>,int,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,4,1,0,0,4,,1,4,2,4,4,1,0,0,4,,1,4,2,4,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\cff\CharStringCommand.java,<init>,"int, int",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,4,1,0,0,2,,1,2,2,2,4,1,0,0,2,,1,2,2,2,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\cff\CharStringCommand.java,equals,Object,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,9,2,0,0,3,,1,3,1,3,9,2,0,0,3,,1,3,1,3,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\PDFStreamParser.java,<init>,"InputStream, RandomAccess, boolean",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,7,1,0,0,13,1,2,26,2,13,7,1,1,0,62,1,2,124,2,62,0.016129032258064516,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\PDFStreamParser.java,<init>,"InputStream, RandomAccess",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,5,1,0,0,2,10,1,2,1,2,5,1,0,0,38,10,1,38,2,38,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\PDFStreamParser.java,<init>,"COSStream, boolean",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,5,1,0,0,11,8,2,22,1,11,5,1,2,0,24,8,2,48,1,24,0.08333333333333333,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\PDFStreamParser.java,<init>,COSStream,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,4,1,0,0,2,10,2,4,1,2,4,1,0,0,2,10,2,4,1,2,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\PDFStreamParser.java,parse,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,15,2,1,0,2,10,3,24,1,2,15,2,5,0,38,10,3,230,2,38,-0.368421052631579,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\PDFStreamParser.java,close,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,4,1,0,0,11,8,1,11,1,11,4,1,0,0,24,8,1,24,1,24,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\PDFStreamParser.java,getTokenIterator,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,41,1,1,0,11,8,2,13,1,11,41,1,5,0,24,8,3,32,1,24,0.11742424242424243,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\PDFStreamParser.java,parseNextToken,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,191,40,28,2,643,10,20,7124,2,643,191,40,118,7,2583,10,31,19048,2,2583,0.0021374352823732637,-0.0004003928064164001
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\PDFStreamParser.java,readOperator,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,27,3,3,1,207,10,7,2531,1,207,27,3,19,5,1366,10,7,17583,1,1366,-0.0005835296114753748,-0.0011705957660506005
xmpbox\src\main\java\org\apache\xmpbox\type\LayerType.java,<init>,XMPMetadata,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,5,1,0,0,8,,3,24,1,8,5,1,0,0,8,,3,24,1,8,0.0,0.0
xmpbox\src\main\java\org\apache\xmpbox\type\LayerType.java,getLayerName,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,9,2,0,0,2,,1,2,1,2,9,2,0,0,2,,1,2,1,2,0.0,0.0
xmpbox\src\main\java\org\apache\xmpbox\type\LayerType.java,setLayerName,String,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,4,1,0,0,1,,2,2,1,1,4,1,0,0,1,,2,2,1,1,0.0,0.0
xmpbox\src\main\java\org\apache\xmpbox\type\LayerType.java,getLayerText,,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,9,2,0,0,2,,1,2,1,2,9,2,0,0,2,,1,2,1,2,0.0,0.0
xmpbox\src\main\java\org\apache\xmpbox\type\LayerType.java,setLayerText,String,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,4,1,0,0,1,,2,2,1,1,4,1,0,0,1,,2,2,1,1,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\ttf\AbstractTTFParser.java,<init>,boolean,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,4,1,0,0,3,,1,3,2,3,4,1,0,0,3,,1,3,2,3,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\ttf\AbstractTTFParser.java,<init>,"boolean, boolean",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,5,1,0,0,3,,0,0,1,3,5,1,0,0,3,,0,0,1,3,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\ttf\AbstractTTFParser.java,parseTTF,File,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,5,1,320,0,1,,2,2,1,1,5,1,396,0,1,,2,2,1,1,76.0,0.0
fontbox\src\main\java\org\apache\fontbox\ttf\AbstractTTFParser.java,parseTTF,InputStream,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,4,1,50,0,2,,3,5,1,2,4,1,50,0,2,,3,5,1,2,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\ttf\AbstractTTFParser.java,parseTTF,TTFDataStream,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,19,3,368,0,3,,8,107,2,3,19,3,444,0,3,,8,107,1,3,25.33333333333333,0.0
fontbox\src\main\java\org\apache\fontbox\ttf\AbstractTTFParser.java,parseTables,"TrueTypeFont, TTFDataStream",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,49,11,357,0,3,,12,103,1,3,49,11,430,0,3,,12,103,1,3,24.333333333333343,0.0
fontbox\src\main\java\org\apache\fontbox\ttf\AbstractTTFParser.java,readTableDirectory,TTFDataStream,pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,58,12,4,2,41,,14,491,1,41,58,12,6,2,41,,14,491,1,41,0.04878048780487804,0.0
fontbox\src\main\java\org\apache\fontbox\ttf\RAFDataStream.java,<init>,"File, String",pdfbox-1.8.6-2014.6,pdfbox-1.8.8-2014.12,5,1,2,0,1,,5,5,1,1,5,1,2,0,1,,5,5,1,1,0.0,0.0
