method,pattern,space
org.apache.pdfbox.pdfwriter.COSWriter.writeXrefEntry(COSWriterXRefEntry),FreqExec,org.apache.pdfbox.pdfwriter.COSWriter.writeXrefEntry(COSWriterXRefEntry); org.apache.pdfbox.pdfwriter.COSWriter.doWriteXRefTable()
org.apache.pdfbox.pdmodel.PDDocument.getCurrentAccessPermission(),HotExec,org.apache.pdfbox.pdmodel.PDDocument.getCurrentAccessPermission()
org.apache.pdfbox.rendering.PageDrawer.getPaint(PDColor),FreqExec,org.apache.pdfbox.rendering.PageDrawer.getPaint(PDColor); org.apache.pdfbox.rendering.PageDrawer.getNonStrokingPaint(); org.apache.pdfbox.rendering.PageDrawer.getStrokingPaint()
org.apache.pdfbox.rendering.PageDrawer.beginText(),FreqExec,"org.apache.pdfbox.rendering.PageDrawer.beginText(); org.apache.pdfbox.contentstream.operator.text.BeginText.process(Operator, List<COSBase>)"
org.apache.pdfbox.pdmodel.font.PDType1Font.readCode(InputStream),FreqExec,org.apache.pdfbox.pdmodel.font.PDType1Font.readCode(InputStream); org.apache.pdfbox.contentstream.PDFStreamEngine.showText(byte[])
org.apache.pdfbox.pdfparser.RandomAccessSource.isEOF(),FreqExec,org.apache.pdfbox.pdfparser.RandomAccessSource.isEOF(); org.apache.pdfbox.pdfparser.BaseParser.readLine()
org.apache.pdfbox.pdmodel.font.PDFont.getWidths(),FreqExec,org.apache.pdfbox.pdmodel.font.PDFont.getWidths(); org.apache.pdfbox.pdmodel.font.PDFont.getWidth(int)
org.apache.pdfbox.pdmodel.font.encoding.Encoding.getName(int),FreqExec,"org.apache.pdfbox.pdmodel.font.encoding.Encoding.getName(int); org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.codeToGID(int); org.apache.pdfbox.pdmodel.font.PDSimpleFont.toUnicode(int, GlyphList); org.apache.pdfbox.pdmodel.font.PDType1Font.codeToName(int); org.apache.pdfbox.pdmodel.font.PDSimpleFont.getStandard14Width(int)"
org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.prepareDocumentForEncryption(PDDocument),HotCallee,"org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.prepareDocumentForEncryption(PDDocument); org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.prepareEncryptionDictRev6(String, String, PDEncryption, int)"
org.apache.pdfbox.util.Vector.scale(float),FreqExec,org.apache.pdfbox.util.Vector.scale(float); org.apache.pdfbox.pdmodel.font.PDType0Font.getPositionVector(int)
org.apache.pdfbox.io.RandomAccessBufferedFileInputStream.peek(),FreqExec,org.apache.pdfbox.io.RandomAccessBufferedFileInputStream.peek(); org.apache.pdfbox.pdfparser.COSParser.isString(byte[]); org.apache.pdfbox.pdfparser.RandomAccessSource.peek(); org.apache.pdfbox.io.RandomAccessBufferedFileInputStream.isEOF(); org.apache.pdfbox.pdfparser.COSParser.parseXrefTable(long); org.apache.pdfbox.pdfparser.COSParser.parseTrailer(); org.apache.pdfbox.pdfparser.COSParser.checkXRefOffset(long); org.apache.pdfbox.pdfparser.COSParser.parseXref(long); org.apache.pdfbox.pdfparser.COSParser.bfSearchForObjects(); org.apache.pdfbox.preflight.parser.PreflightParser.checkStreamKeyWord(); org.apache.pdfbox.preflight.parser.PreflightParser.parseXrefTable(long)
org.apache.pdfbox.io.ScratchFileBuffer.finalize(),FreqExec,org.apache.pdfbox.io.ScratchFileBuffer.finalize(); java.lang.ref.Finalizer$FinalizerThread.run()
org.apache.pdfbox.pdmodel.font.FileSystemFontProvider.FileSystemFontProvider(FontCache),HotCallee,org.apache.pdfbox.pdmodel.font.FileSystemFontProvider.FileSystemFontProvider(FontCache)
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.getSubtype(),HotExec,org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.getSubtype()
org.apache.pdfbox.pdfparser.PDFParser.initialParse(),HotCallee,"org.apache.pdfbox.pdfparser.PDFParser.initialParse(); org.apache.pdfbox.pdfparser.COSParser.parseDictObjects(COSDictionary, COSName...); org.apache.pdfbox.pdfparser.COSParser.parseXref(long)"
"org.apache.pdfbox.contentstream.operator.text.ShowText.process(Operator, List<COSBase>)",HotCyclic,"org.apache.pdfbox.contentstream.PDFStreamEngine.processStreamOperators(PDContentStream); org.apache.pdfbox.contentstream.PDFStreamEngine.processOperator(Operator, List<COSBase>); org.apache.pdfbox.contentstream.operator.text.ShowText.process(Operator, List<COSBase>); org.apache.pdfbox.contentstream.PDFStreamEngine.showTextString(byte[]); org.apache.pdfbox.contentstream.PDFStreamEngine.showText(byte[]); org.apache.pdfbox.contentstream.PDFStreamEngine.showGlyph(Matrix, PDFont, int, String, Vector); org.apache.pdfbox.rendering.PageDrawer.showFontGlyph(Matrix, PDFont, int, String, Vector); org.apache.pdfbox.rendering.PageDrawer.drawGlyph2D(Glyph2D, PDFont, int, Vector, AffineTransform); org.apache.pdfbox.rendering.PageDrawer.getNonStrokingPaint(); org.apache.pdfbox.rendering.PageDrawer.getPaint(PDColor); org.apache.pdfbox.rendering.TilingPaint.TilingPaint(PageDrawer, PDTilingPattern, AffineTransform); org.apache.pdfbox.rendering.TilingPaint.getImage(PDColorSpace, PDColor, AffineTransform); org.apache.pdfbox.rendering.PageDrawer.drawTilingPattern(Graphics2D, PDTilingPattern, PDColorSpace, PDColor, Matrix); org.apache.pdfbox.contentstream.PDFStreamEngine.processTilingPattern(PDTilingPattern, PDColor, PDColorSpace, Matrix)"
"org.apache.pdfbox.contentstream.operator.text.ShowText.process(Operator, List<COSBase>)",FreqExec,"org.apache.pdfbox.contentstream.operator.text.ShowText.process(Operator, List<COSBase>); org.apache.pdfbox.contentstream.PDFStreamEngine.processOperator(Operator, List<COSBase>)"
org.apache.pdfbox.text.PDFTextStripper.handleDirection(String),FreqExec,org.apache.pdfbox.text.PDFTextStripper.handleDirection(String); org.apache.pdfbox.text.PDFTextStripper.normalizeWord(String)
org.apache.pdfbox.pdfparser.BaseParser.parseCOSHexString(),HotCallee,org.apache.pdfbox.pdfparser.BaseParser.parseCOSHexString(); org.apache.pdfbox.cos.COSString.parseHex(String); org.apache.pdfbox.pdfparser.RandomAccessSource.read(); org.apache.pdfbox.pdfparser.InputStreamSource.read()
"org.apache.pdfbox.filter.LZWFilter.findPatternCode(List, byte[])",FreqExec,"org.apache.pdfbox.filter.LZWFilter.findPatternCode(List, byte[]); org.apache.pdfbox.filter.LZWFilter.encode(InputStream, OutputStream, COSDictionary)"
"org.apache.pdfbox.contentstream.operator.color.SetNonStrokingDeviceGrayColor.process(Operator, List<COSBase>)",FreqExec,"org.apache.pdfbox.contentstream.operator.color.SetNonStrokingDeviceGrayColor.process(Operator, List<COSBase>); org.apache.pdfbox.contentstream.PDFStreamEngine.processOperator(Operator, List<COSBase>)"
org.apache.pdfbox.text.TextPosition.getWidth(),FreqExec,"org.apache.pdfbox.text.TextPosition.getWidth(); org.apache.pdfbox.text.PDFTextStripper.processTextPosition(TextPosition); org.apache.pdfbox.text.PDFTextStripper.isParagraphSeparation(PositionWrapper, PositionWrapper, PositionWrapper, float); org.apache.pdfbox.text.PDFTextStripper.writePage()"
org.apache.pdfbox.cos.COSStream.accept(ICOSVisitor),FreqExec,org.apache.pdfbox.cos.COSStream.accept(ICOSVisitor); org.apache.pdfbox.cos.COSObject.accept(ICOSVisitor); org.apache.pdfbox.pdfwriter.COSWriter.doWriteObject(COSBase)
org.apache.pdfbox.examples.pdmodel.CreatePDFA.main(String[]),HotCallee,org.apache.pdfbox.examples.pdmodel.CreatePDFA.main(String[])
"org.apache.pdfbox.cos.COSDictionary.getInt(COSName, int)",FreqExec,"org.apache.pdfbox.cos.COSDictionary.getInt(COSName, int); org.apache.pdfbox.cos.COSDictionary.getInt(COSName); org.apache.pdfbox.pdmodel.font.PDFontDescriptor.getFlags(); org.apache.pdfbox.pdmodel.font.PDFont.getWidth(int); org.apache.pdfbox.cos.COSDictionary.getFlag(COSName, int); org.apache.pdfbox.pdmodel.PDPageTree.get(int, COSDictionary, int); org.apache.pdfbox.cos.COSStream.getLength(); org.apache.pdfbox.cos.COSDictionary.getInt(String); org.apache.pdfbox.filter.FlateFilter.decode(InputStream, OutputStream, COSDictionary, int); org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineNode.getOpenCount()"
"org.apache.pdfbox.pdfparser.COSParser.parseObjectDynamically(long, int, boolean)",HotCyclic,"org.apache.pdfbox.pdfparser.COSParser.parseCOSStream(COSDictionary); org.apache.pdfbox.pdfparser.COSParser.getLength(COSBase, COSName); org.apache.pdfbox.pdfparser.COSParser.parseObjectDynamically(COSObject, boolean); org.apache.pdfbox.pdfparser.COSParser.parseObjectDynamically(long, int, boolean); org.apache.pdfbox.pdfparser.COSParser.parseFileObject(Long, COSObjectKey, COSObject)"
"org.apache.pdfbox.pdfparser.COSParser.parseObjectDynamically(long, int, boolean)",FreqExec,"org.apache.pdfbox.pdfparser.COSParser.parseObjectDynamically(long, int, boolean); org.apache.pdfbox.pdfparser.COSParser.parseObjectDynamically(COSObject, boolean)"
"org.apache.pdfbox.contentstream.operator.graphics.AppendRectangleToPath.process(Operator, List<COSBase>)",FreqExec,"org.apache.pdfbox.contentstream.operator.graphics.AppendRectangleToPath.process(Operator, List<COSBase>); org.apache.pdfbox.contentstream.PDFStreamEngine.processOperator(Operator, List<COSBase>)"
"org.apache.pdfbox.text.PDFTextStripper.normalizeAdd(List<WordWithTextPositions>, StringBuilder, List<TextPosition>, LineItem)",FreqExec,"org.apache.pdfbox.text.PDFTextStripper.normalizeAdd(List<WordWithTextPositions>, StringBuilder, List<TextPosition>, LineItem); org.apache.pdfbox.text.PDFTextStripper.normalize(List<LineItem>)"
"org.apache.pdfbox.pdmodel.encryption.RC4Cipher.write(byte[], int, int, OutputStream)",HotExec,"org.apache.pdfbox.pdmodel.encryption.RC4Cipher.write(byte[], int, int, OutputStream); org.apache.pdfbox.pdmodel.encryption.RC4Cipher.write(InputStream, OutputStream)"
org.apache.pdfbox.pdmodel.font.PDFont.getWidth(int),FreqExec,org.apache.pdfbox.pdmodel.font.PDFont.getWidth(int); org.apache.pdfbox.pdmodel.font.PDFont.getDisplacement(int); org.apache.pdfbox.pdmodel.font.PDFont.getStringWidth(String)
org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.getWidthFromFont(int),FreqExec,"org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.getWidthFromFont(int); org.apache.pdfbox.rendering.PageDrawer.drawGlyph2D(Glyph2D, PDFont, int, Vector, AffineTransform)"
org.apache.pdfbox.pdmodel.font.PDSimpleFont.getStandard14Width(int),FreqExec,org.apache.pdfbox.pdmodel.font.PDSimpleFont.getStandard14Width(int); org.apache.pdfbox.pdmodel.font.PDFont.getWidth(int)
"org.apache.pdfbox.contentstream.operator.state.SetMatrix.process(Operator, List<COSBase>)",FreqExec,"org.apache.pdfbox.contentstream.operator.state.SetMatrix.process(Operator, List<COSBase>); org.apache.pdfbox.contentstream.PDFStreamEngine.processOperator(Operator, List<COSBase>)"
"org.apache.pdfbox.rendering.PageDrawer.drawBufferedImage(BufferedImage, AffineTransform)",HotCallee,"org.apache.pdfbox.rendering.PageDrawer.drawBufferedImage(BufferedImage, AffineTransform); org.apache.pdfbox.contentstream.PDFStreamEngine.getGraphicsState()"
org.apache.pdfbox.cos.COSStream.createInputStream(),FreqExec,"org.apache.pdfbox.cos.COSStream.createInputStream(); org.apache.pdfbox.pdmodel.common.PDStream.createInputStream(); org.apache.pdfbox.pdmodel.graphics.form.PDFormXObject.getContents(); org.apache.pdfbox.pdmodel.PDPage.getContents(); org.apache.pdfbox.pdfparser.PDFObjectStreamParser.PDFObjectStreamParser(COSStream, COSDocument); org.apache.pdfbox.pdfparser.PDFXrefStreamParser.PDFXrefStreamParser(COSStream, COSDocument, XrefTrailerResolver)"
"org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.computeHash2B(byte[], byte[], byte[])",HotCallee,"org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.computeHash2B(byte[], byte[], byte[])"
org.apache.pdfbox.rendering.PageDrawer.drawImage(PDImage),HotCallee,"org.apache.pdfbox.rendering.PageDrawer.drawImage(PDImage); org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getImage(); org.apache.pdfbox.rendering.PageDrawer.drawBufferedImage(BufferedImage, AffineTransform); org.apache.pdfbox.contentstream.PDFStreamEngine.getGraphicsState(); org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getStencilImage(Paint)"
org.apache.pdfbox.pdmodel.font.PDFont.getDisplacement(int),FreqExec,org.apache.pdfbox.pdmodel.font.PDFont.getDisplacement(int); org.apache.pdfbox.contentstream.PDFStreamEngine.showText(byte[])
"org.apache.pdfbox.contentstream.PDFStreamEngine.processOperator(Operator, List<COSBase>)",HotCallee,"org.apache.pdfbox.contentstream.PDFStreamEngine.processOperator(Operator, List<COSBase>); org.apache.pdfbox.contentstream.operator.text.SetFontAndSize.process(Operator, List<COSBase>); org.apache.pdfbox.contentstream.operator.text.ShowText.process(Operator, List<COSBase>); org.apache.pdfbox.contentstream.operator.graphics.AppendRectangleToPath.process(Operator, List<COSBase>); org.apache.pdfbox.contentstream.operator.graphics.DrawObject.process(Operator, List<COSBase>); org.apache.pdfbox.contentstream.operator.text.ShowTextAdjusted.process(Operator, List<COSBase>); org.apache.pdfbox.contentstream.operator.color.SetNonStrokingColorSpace.process(Operator, List<COSBase>); org.apache.pdfbox.contentstream.operator.graphics.FillNonZeroRule.process(Operator, List<COSBase>); org.apache.pdfbox.contentstream.operator.graphics.CurveTo.process(Operator, List<COSBase>); org.apache.pdfbox.contentstream.operator.graphics.FillEvenOddRule.process(Operator, List<COSBase>); org.apache.pdfbox.contentstream.operator.graphics.ShadingFill.process(Operator, List<COSBase>)"
org.apache.pdfbox.pdfparser.COSParser.parseCOSStream(COSDictionary),HotCallee,"org.apache.pdfbox.pdfparser.COSParser.parseCOSStream(COSDictionary); org.apache.pdfbox.pdfparser.COSParser.readValidStream(OutputStream, COSNumber); org.apache.pdfbox.pdfparser.BaseParser.readString()"
org.apache.pdfbox.pdfwriter.COSWriter.visitFromArray(COSArray),FreqExec,org.apache.pdfbox.pdfwriter.COSWriter.visitFromArray(COSArray); org.apache.pdfbox.cos.COSArray.accept(ICOSVisitor)
org.apache.pdfbox.io.ScratchFileBuffer.seek(long),FreqExec,"org.apache.pdfbox.io.ScratchFileBuffer.seek(long); org.apache.pdfbox.io.RandomAccessInputStream.restorePosition(); org.apache.pdfbox.io.ScratchFileBuffer.rewind(int); org.apache.pdfbox.pdfparser.COSParser.validateStreamLength(long); org.apache.pdfbox.pdfparser.COSParser.parseFileObject(Long, COSObjectKey, COSObject); org.apache.pdfbox.pdfparser.COSParser.checkObjectKeys(COSObjectKey, long); org.apache.pdfbox.pdfparser.COSParser.isString(char[]); org.apache.pdfbox.pdfparser.COSParser.bfSearchForObjects()"
org.apache.pdfbox.text.PDFTextStripper.processTextPosition(TextPosition),FreqExec,"org.apache.pdfbox.text.PDFTextStripper.processTextPosition(TextPosition); org.apache.pdfbox.text.PDFTextStreamEngine.showGlyph(Matrix, PDFont, int, String, Vector)"
org.apache.pdfbox.pdfwriter.COSWriter.visitFromStream(COSStream),FreqExec,org.apache.pdfbox.pdfwriter.COSWriter.visitFromStream(COSStream); org.apache.pdfbox.cos.COSStream.accept(ICOSVisitor)
