class path,method name,method arguments,Time,OwnTime,count
lang\java\avro\src\main\java\org\apache\avro\io\BufferedBinaryEncoder.java,ensureBounds,int,110082,110082,315480731
lang\java\avro\src\main\java\org\apache\avro\io\parsing\Parser.java,processTrailingImplicitActions,,0,0,15
lang\java\ipc\src\main\java\org\apache\avro\ipc\stats\Histogram.java,<init>,Histogram$Segmenter,0,0,25
lang\java\ipc\src\main\java\org\apache\avro\ipc\NettyTransceiver.java,disconnect,,0,0,1
lang\java\avro\src\main\java\org\apache\avro\file\SnappyCodec.java,equals,Object,0,0,4
lang\java\avro\src\main\java\org\apache\avro\io\parsing\Parser.java,pushProduction,Symbol,5779,5779,11235279
lang\java\avro\src\main\java\org\apache\avro\io\DirectBinaryDecoder.java,readDouble,,0,0,4
lang\java\avro\src\main\java\org\apache\avro\io\ResolvingDecoder.java,resolve,"Schema, Schema",0,0,1
lang\java\avro\src\main\java\org\apache\avro\io\ValidatingDecoder.java,<init>,"Symbol, Decoder",3,0,74
lang\java\avro\src\main\java\org\apache\avro\file\SnappyCodec.java,hashCode,,0,0,1
lang\java\ipc\src\main\java\org\apache\avro\ipc\DatagramTransceiver.java,<init>,SocketAddress,0,0,2
lang\java\avro\src\main\java\org\apache\avro\io\parsing\Symbol.java,repeat,"Symbol, Symbol[]",0,0,3
lang\java\avro\src\main\java\org\apache\avro\Schema.java,addProp,"String, String",0,0,8
lang\java\avro\src\main\java\org\apache\avro\io\BlockingBinaryEncoder.java,writeZero,,91722,0,8
lang\java\avro\src\main\java\org\apache\avro\io\ValidatingDecoder.java,checkFixed,int,0,0,6
lang\java\mapred\src\main\java\org\apache\avro\mapred\tether\TetherKeySerialization.java,getSerializer,Class,2,0,1
lang\java\avro\src\main\java\org\apache\avro\io\parsing\SkipParser.java,skipRepeater,,0,0,4
lang\java\ipc\src\main\java\org\apache\avro\ipc\stats\StatsPlugin.java,<init>,"Stopwatch$Ticks, Histogram$Segmenter, Histogram$Segmenter",0,0,19
lang\java\ipc\src\main\java\org\apache\avro\ipc\trace\TracePluginConfiguration.java,<init>,,1,0,32
lang\java\tools\src\main\java\org\apache\avro\tool\InduceSchemaTool.java,<init>,,0,0,3
lang\java\mapred\src\main\java\org\apache\avro\mapred\AvroWrapper.java,equals,Object,0,0,8
lang\java\avro\src\main\java\org\apache\avro\io\BinaryDecoder.java,readFixed,"byte[], int, int",0,0,16
lang\java\avro\src\main\java\org\apache\avro\io\DirectBinaryEncoder.java,<init>,OutputStream,0,0,44
lang\java\avro\src\main\java\org\apache\avro\generic\GenericDatumWriter.java,<init>,Schema,0,0,1
lang\java\avro\src\main\java\org\apache\avro\util\WeakIdentityHashMap.java,reap,,0,0,33
lang\java\ipc\src\main\java\org\apache\avro\ipc\stats\StatsPlugin.java,clientReceiveResponse,RPCContext,0,0,2
