method,pattern,space,score,target,issue
org.apache.avro.file.SeekableFileInput.SeekableFileInput(File),,org.apache.avro.file.SeekableFileInput.SeekableFileInput(File),0.011908379487967715,,
org.apache.avro.Protocol.toString(),,org.apache.avro.Protocol.toString(),0.01190832893274774,,
org.apache.avro.ipc.HttpTransceiver.HttpTransceiver(URL),,org.apache.avro.ipc.HttpTransceiver.HttpTransceiver(URL),0.01190476467196665,,
org.apache.avro.io.JsonDecoder.arrayNext(),,org.apache.avro.io.JsonDecoder.arrayNext(),0.011632831784076057,,
org.apache.avro.io.JsonDecoder.mapNext(),,org.apache.avro.io.JsonDecoder.mapNext(),0.011632827099177656,,
org.apache.avro.file.CodecFactory.toString(),,org.apache.avro.file.CodecFactory.toString(),0.01163265369528265,,
org.apache.avro.specific.SpecificRecordBase.hashCode(),,org.apache.avro.specific.SpecificRecordBase.hashCode(),0.011564626127273653,,
org.apache.avro.specific.SpecificExceptionBase.hashCode(),,org.apache.avro.specific.SpecificExceptionBase.hashCode(),0.011564625933444046,,
org.apache.avro.file.LengthLimitedInputStream.available(),,org.apache.avro.file.LengthLimitedInputStream.available(),0.011564625906497391,,
org.apache.avro.ipc.Requestor.addRPCPlugin(RPCPlugin),,org.apache.avro.ipc.Requestor.addRPCPlugin(RPCPlugin),0.011564625850360135,,
"org.apache.avro.io.parsing.Symbol.resolve(Symbol, Symbol)",,"org.apache.avro.io.parsing.Symbol.resolve(Symbol, Symbol)",0.011093151258175978,,
"org.apache.avro.generic.GenericDatumReader.readBytes(Object, Decoder)",,"org.apache.avro.generic.GenericDatumReader.readBytes(Object, Decoder)",0.011090965995126907,,
"org.apache.avro.generic.GenericDatumWriter.getField(Object, String, int)",,"org.apache.avro.generic.GenericDatumWriter.getField(Object, String, int)",0.011089945614672258,,
"org.apache.avro.generic.GenericDatumReader.getField(Object, String, int)",,"org.apache.avro.generic.GenericDatumReader.getField(Object, String, int)",0.011088989832517895,,
org.apache.avro.file.DataFileStream.getMeta(String),,org.apache.avro.file.DataFileStream.getMeta(String),0.011088622017214368,,
org.apache.avro.ipc.stats.StatsServlet.formatMillis(float),,org.apache.avro.ipc.stats.StatsServlet.formatMillis(float),0.011088546351437013,,
org.apache.avro.ipc.ByteBufferInputStream.ByteBufferInputStream(List<ByteBuffer>),,org.apache.avro.ipc.ByteBufferInputStream.ByteBufferInputStream(List<ByteBuffer>),0.011088456738111358,,
org.apache.avro.io.parsing.Symbol.error(String),,org.apache.avro.io.parsing.Symbol.error(String),0.011088441221859254,,
org.apache.avro.specific.SpecificRequestor.getDatumReader(Schema),,org.apache.avro.specific.SpecificRequestor.getDatumReader(Schema),0.011088438057573924,,
org.apache.avro.specific.SpecificResponder.getDatumWriter(Schema),,org.apache.avro.specific.SpecificResponder.getDatumWriter(Schema),0.011088437983559341,,
"org.apache.avro.specific.SpecificDatumWriter.SpecificDatumWriter(Schema, SpecificData)",,"org.apache.avro.specific.SpecificDatumWriter.SpecificDatumWriter(Schema, SpecificData)",0.011088436560637037,,
"org.apache.avro.reflect.ReflectDatumWriter.writeString(Object, Encoder)",,"org.apache.avro.reflect.ReflectDatumWriter.writeString(Object, Encoder)",0.011088435610878912,,
org.apache.avro.ipc.DatagramTransceiver.DatagramTransceiver(DatagramChannel),,org.apache.avro.ipc.DatagramTransceiver.DatagramTransceiver(DatagramChannel),0.01108843560802886,,
"org.apache.avro.ipc.stats.FloatHistogram.FloatHistogram(Segmenter<B, Float>)",,"org.apache.avro.ipc.stats.FloatHistogram.FloatHistogram(Segmenter<B, Float>)",0.011088435536030158,,
"org.apache.avro.AvroRuntimeException.AvroRuntimeException(String, Throwable)",,"org.apache.avro.AvroRuntimeException.AvroRuntimeException(String, Throwable)",0.011088435406151783,,
"org.apache.avro.AvroTypeException.AvroTypeException(String, Throwable)",,"org.apache.avro.AvroTypeException.AvroTypeException(String, Throwable)",0.01108843537418434,,
org.apache.avro.ipc.stats.StatsServlet.StatsServlet(StatsPlugin),,org.apache.avro.ipc.stats.StatsServlet.StatsServlet(StatsPlugin),0.01108843537416966,,
"org.apache.avro.file.CodecFactory.addCodec(String, CodecFactory)",,"org.apache.avro.file.CodecFactory.addCodec(String, CodecFactory)",0.01108843537416966,,
org.apache.avro.ipc.LocalTransceiver.LocalTransceiver(Responder),,org.apache.avro.ipc.LocalTransceiver.LocalTransceiver(Responder),0.01108843537416966,,
org.apache.avro.BarRecord.BarRecord(String),,org.apache.avro.BarRecord.BarRecord(String),0.01108843537416966,,
org.apache.avro.ipc.LocalTransceiver.transceive(List<ByteBuffer>),,org.apache.avro.ipc.LocalTransceiver.transceive(List<ByteBuffer>),0.010682429865088001,,
"org.apache.avro.generic.GenericDatumReader.readInt(Object, Schema, Decoder)",,"org.apache.avro.generic.GenericDatumReader.readInt(Object, Schema, Decoder)",0.010681966328205072,,
org.apache.avro.ipc.HttpTransceiver.writeBuffers(List<ByteBuffer>),,org.apache.avro.ipc.HttpTransceiver.writeBuffers(List<ByteBuffer>),0.010681402451154676,,
org.apache.avro.io.ValidatingEncoder.setItemCount(long),,org.apache.avro.io.ValidatingEncoder.setItemCount(long),0.0106805178906719,,
"org.apache.avro.specific.SpecificDatumWriter.writeEnum(Schema, Object, Encoder)",,"org.apache.avro.specific.SpecificDatumWriter.writeEnum(Schema, Object, Encoder)",0.010680272744958193,,
org.apache.avro.io.ValidatingDecoder.skipFixed(int),,org.apache.avro.io.ValidatingDecoder.skipFixed(int),0.010680272398184056,,
org.apache.avro.ipc.HttpTransceiver.readBuffers(),,org.apache.avro.ipc.HttpTransceiver.readBuffers(),0.010619763856770725,,
org.apache.avro.reflect.ReflectDatumWriter.ReflectDatumWriter(Class<T>),,org.apache.avro.reflect.ReflectDatumWriter.ReflectDatumWriter(Class<T>),0.010612245593475228,,
org.apache.avro.reflect.ReflectData.getRecordSchema(Object),,org.apache.avro.reflect.ReflectData.getRecordSchema(Object),0.010612245252859653,,
org.apache.avro.io.BinaryEncoder.setItemCount(long),,org.apache.avro.io.BinaryEncoder.setItemCount(long),0.010522819436491936,,
org.apache.avro.generic.GenericDatumWriter.GenericDatumWriter(GenericData),,org.apache.avro.generic.GenericDatumWriter.GenericDatumWriter(GenericData),0.010476231484360473,,
"org.apache.avro.generic.GenericDatumWriter.writeString(Object, Encoder)",,"org.apache.avro.generic.GenericDatumWriter.writeString(Object, Encoder)",0.010139407869678761,,
"org.apache.avro.generic.GenericDatumReader.addToMap(Object, Object, Object)",,"org.apache.avro.generic.GenericDatumReader.addToMap(Object, Object, Object)",0.010136067893525572,,
"org.apache.avro.io.BinaryEncoder.writeFixed(byte[], int, int)",,"org.apache.avro.io.BinaryEncoder.writeFixed(byte[], int, int)",0.010136054421788707,,
org.apache.avro.io.BinaryEncoder.writeBoolean(boolean),,org.apache.avro.io.BinaryEncoder.writeBoolean(boolean),0.00991049051200427,,
"org.apache.avro.generic.GenericDatumWriter.writeString(Schema, Object, Encoder)",,"org.apache.avro.generic.GenericDatumWriter.writeString(Schema, Object, Encoder)",0.009731417946532062,,
org.apache.avro.generic.GenericDatumReader.peekArray(Object),,org.apache.avro.generic.GenericDatumReader.peekArray(Object),0.009662239819042689,org.apache.avro.generic.GenericDatumReader.peekArray(Object),AVRO-637
org.apache.avro.ipc.ByteBufferOutputStream.ByteBufferOutputStream(),,org.apache.avro.ipc.ByteBufferOutputStream.ByteBufferOutputStream(),0.009660309460105772,,
org.apache.avro.generic.GenericDatumWriter.getMapEntries(Object),,org.apache.avro.generic.GenericDatumWriter.getMapEntries(Object),0.00966009120037767,,
org.apache.avro.generic.GenericDatumWriter.getArraySize(Object),,org.apache.avro.generic.GenericDatumWriter.getArraySize(Object),0.009659905154007123,org.apache.avro.generic.GenericDatumWriter.getArraySize(Object),AVRO-637
org.apache.avro.generic.GenericDatumWriter.getArrayElements(Object),,org.apache.avro.generic.GenericDatumWriter.getArrayElements(Object),0.009659903347433028,org.apache.avro.generic.GenericDatumWriter.getArrayElements(Object),AVRO-637
org.apache.avro.generic.GenericDatumWriter.getMapSize(Object),,org.apache.avro.generic.GenericDatumWriter.getMapSize(Object),0.009659885577983253,,
org.apache.avro.file.DataFileStream.DataFileStream(DatumReader<D>),,org.apache.avro.file.DataFileStream.DataFileStream(DatumReader<D>),0.009659879845532671,,
"org.apache.avro.specific.SpecificDatumWriter.getField(Object, String, int)",,"org.apache.avro.specific.SpecificDatumWriter.getField(Object, String, int)",0.009659868791133695,,
org.apache.avro.file.DeflateCodec.DeflateCodec(int),,org.apache.avro.file.DeflateCodec.DeflateCodec(int),0.009659866443201156,,
org.apache.avro.generic.GenericData.getRecordSchema(Object),,org.apache.avro.generic.GenericData.getRecordSchema(Object),0.009659866374237444,,
org.apache.avro.specific.SpecificRequestor.getDatumWriter(Schema),,org.apache.avro.specific.SpecificRequestor.getDatumWriter(Schema),0.009659864894419022,,
org.apache.avro.specific.SpecificResponder.getDatumReader(Schema),,org.apache.avro.specific.SpecificResponder.getDatumReader(Schema),0.009659864758044033,,
org.apache.avro.Protocol.parseDoc(JsonNode),,org.apache.avro.Protocol.parseDoc(JsonNode),0.009659864293048069,,
org.apache.avro.specific.SpecificCompiler.escapeForJavaDoc(String),,org.apache.avro.specific.SpecificCompiler.escapeForJavaDoc(String),0.00965986425807209,,
org.apache.avro.file.DataFileWriter.isReserved(String),,org.apache.avro.file.DataFileWriter.isReserved(String),0.009659864109021123,,
org.apache.avro.ipc.ResponderServlet.ResponderServlet(Responder),,org.apache.avro.ipc.ResponderServlet.ResponderServlet(Responder),0.009659864057985532,,
org.apache.avro.file.LengthLimitedInputStream.read(byte[]),,org.apache.avro.file.LengthLimitedInputStream.read(byte[]),0.009659864033010985,,
org.apache.avro.ipc.stats.StatsPlugin.createNewHistogram(),,org.apache.avro.ipc.stats.StatsPlugin.createNewHistogram(),0.009659863972630535,,
org.apache.avro.FooRecord.FooRecord(int),,org.apache.avro.FooRecord.FooRecord(int),0.009659863945598231,,
org.apache.avro.io.ValidatingEncoder.startItem(),,org.apache.avro.io.ValidatingEncoder.startItem(),0.009251853573845498,,
org.apache.avro.io.JsonDecoder.skipFixed(int),,org.apache.avro.io.JsonDecoder.skipFixed(int),0.009251700756959665,,
org.apache.avro.ipc.ByteBufferInputStream.read(),,org.apache.avro.ipc.ByteBufferInputStream.read(),0.009183673478773446,,
org.apache.avro.specific.SpecificRecordBase.toString(),,org.apache.avro.specific.SpecificRecordBase.toString(),0.009183673469422731,,
org.apache.avro.file.CodecFactory.deflateCodec(int),,org.apache.avro.file.CodecFactory.deflateCodec(int),0.0091156462585234,,
org.apache.avro.Protocol.getTypes(),,org.apache.avro.Protocol.getTypes(),0.009047619250221073,,
"org.apache.avro.generic.GenericDatumReader.addToArray(Object, long, Object)",,"org.apache.avro.generic.GenericDatumReader.addToArray(Object, long, Object)",0.008710215045489385,"org.apache.avro.generic.GenericDatumReader.addToArray(Object, long, Object)",AVRO-637
org.apache.avro.io.BinaryEncoder.writeLong(long),,org.apache.avro.io.BinaryEncoder.writeLong(long),0.008708542650180853,,
org.apache.avro.ipc.stats.Histogram.entries(),,org.apache.avro.ipc.stats.Histogram.entries(),0.008708013622072748,,
"org.apache.avro.generic.GenericDatumWriter.writeBytes(Object, Encoder)",,"org.apache.avro.generic.GenericDatumWriter.writeBytes(Object, Encoder)",0.00870794441126191,,
org.apache.avro.generic.GenericData.isString(Object),,org.apache.avro.generic.GenericData.isString(Object),0.008707508075819517,,
org.apache.avro.generic.GenericData.isBytes(Object),,org.apache.avro.generic.GenericData.isBytes(Object),0.008707487897197117,,
"org.apache.avro.specific.SpecificDatumReader.setField(Object, String, int, Object)",,"org.apache.avro.specific.SpecificDatumReader.setField(Object, String, int, Object)",0.008707487838752742,,
org.apache.avro.ipc.stats.StatsPlugin.nanosToMillis(long),,org.apache.avro.ipc.stats.StatsPlugin.nanosToMillis(long),0.008707484118541008,,
org.apache.avro.ipc.SocketServer.close(),,org.apache.avro.ipc.SocketServer.close(),0.008707482993217278,,
org.apache.avro.ipc.Transceiver.close(),,org.apache.avro.ipc.Transceiver.close(),0.008571430088079835,,
org.apache.avro.ipc.DatagramServer.getPort(),,org.apache.avro.ipc.DatagramServer.getPort(),0.00857142857145857,,
org.apache.avro.io.BinaryDecoder.readMapStart(),,org.apache.avro.io.BinaryDecoder.readMapStart(),0.008234108694102385,,
org.apache.avro.io.BinaryDecoder.mapNext(),,org.apache.avro.io.BinaryDecoder.mapNext(),0.008231611551119837,,
org.apache.avro.file.DeflateCodec.toString(),,org.apache.avro.file.DeflateCodec.toString(),0.008231292863137759,,
org.apache.avro.file.Codec.toString(),,org.apache.avro.file.Codec.toString(),0.008231292711258924,,
org.apache.avro.reflect.ReflectRequestor.getDatumWriter(Schema),,org.apache.avro.reflect.ReflectRequestor.getDatumWriter(Schema),0.008231292608086981,,
org.apache.avro.reflect.ReflectResponder.getDatumWriter(Schema),,org.apache.avro.reflect.ReflectResponder.getDatumWriter(Schema),0.008231292585322776,,
org.apache.avro.reflect.ReflectResponder.getDatumReader(Schema),,org.apache.avro.reflect.ReflectResponder.getDatumReader(Schema),0.00823129257951004,,
org.apache.avro.reflect.ReflectRequestor.getDatumReader(Schema),,org.apache.avro.reflect.ReflectRequestor.getDatumReader(Schema),0.008231292563889806,,
org.apache.avro.specific.SpecificData.getRecordSchema(Object),,org.apache.avro.specific.SpecificData.getRecordSchema(Object),0.008231292554445433,,
org.apache.avro.file.SeekableFileInput.SeekableFileInput(FileDescriptor),,org.apache.avro.file.SeekableFileInput.SeekableFileInput(FileDescriptor),0.007619048840799784,,
org.apache.avro.SchemaParseException.SchemaParseException(Throwable),,org.apache.avro.SchemaParseException.SchemaParseException(Throwable),0.007619047619079687,,
org.apache.avro.io.ValidatingEncoder.flush(),FreqExec,org.apache.avro.io.ValidatingEncoder.flush(),0.007279917646380227,,
org.apache.avro.io.BinaryDecoder.skipFixed(int),,org.apache.avro.io.BinaryDecoder.skipFixed(int),0.007279402423570457,,
org.apache.avro.io.BinaryEncoder.writeInt(int),,org.apache.avro.io.BinaryEncoder.writeInt(int),0.007279052715923274,,
org.apache.avro.io.BinaryEncoder.writeFloat(float),,org.apache.avro.io.BinaryEncoder.writeFloat(float),0.0072789922592501055,,
org.apache.avro.io.BinaryEncoder.writeDouble(double),,org.apache.avro.io.BinaryEncoder.writeDouble(double),0.0072789893500587914,,
org.apache.avro.io.BinaryEncoder.writeIndex(int),,org.apache.avro.io.BinaryEncoder.writeIndex(int),0.007278946919146597,,
org.apache.avro.io.BinaryEncoder.writeBytes(ByteBuffer),,org.apache.avro.io.BinaryEncoder.writeBytes(ByteBuffer),0.007278939239255699,,
org.apache.avro.generic.GenericData.isMap(Object),,org.apache.avro.generic.GenericData.isMap(Object),0.007278920697289103,,
org.apache.avro.generic.GenericData.isRecord(Object),,org.apache.avro.generic.GenericData.isRecord(Object),0.007278915205367209,,
org.apache.avro.generic.GenericData.isArray(Object),,org.apache.avro.generic.GenericData.isArray(Object),0.007278913539278544,org.apache.avro.generic.GenericData.isArray(Object),AVRO-637
org.apache.avro.generic.GenericData.isFixed(Object),,org.apache.avro.generic.GenericData.isFixed(Object),0.007278912675380719,,
org.apache.avro.io.BinaryEncoder.writeEnum(int),,org.apache.avro.io.BinaryEncoder.writeEnum(int),0.007278912649747526,,
org.apache.avro.generic.GenericData.isEnum(Object),,org.apache.avro.generic.GenericData.isEnum(Object),0.007278911996603855,,
"org.apache.avro.reflect.ReflectDatumWriter.writeBytes(Object, Encoder)",,"org.apache.avro.reflect.ReflectDatumWriter.writeBytes(Object, Encoder)",0.007278911577134963,,
org.apache.avro.ipc.ByteBufferOutputStream.write(ByteBuffer),,org.apache.avro.ipc.ByteBufferOutputStream.write(ByteBuffer),0.00727891156464585,,
org.apache.avro.io.Encoder.writeString(Utf8),,org.apache.avro.io.Encoder.writeString(Utf8),0.007146568069088752,,
org.apache.avro.file.SeekableFileInput.tell(),FreqExec,org.apache.avro.file.SeekableFileInput.tell(),0.007142857142897312,,
org.apache.avro.file.SeekableFileInput.length(),FreqExec,org.apache.avro.file.SeekableFileInput.length(),0.0071428571428971445,,
org.apache.avro.io.BinaryDecoder.arrayNext(),,org.apache.avro.io.BinaryDecoder.arrayNext(),0.006803339031462234,,
org.apache.avro.io.BinaryDecoder.readEnum(),,org.apache.avro.io.BinaryDecoder.readEnum(),0.006803241748444141,,
org.apache.avro.io.BinaryDecoder.skipArray(),,org.apache.avro.io.BinaryDecoder.skipArray(),0.006802886296975671,,
org.apache.avro.io.BinaryDecoder.skipString(),,org.apache.avro.io.BinaryDecoder.skipString(),0.0068027994849790534,,
org.apache.avro.io.BinaryDecoder.skipBytes(),,org.apache.avro.io.BinaryDecoder.skipBytes(),0.006802796059926466,,
org.apache.avro.io.BinaryDecoder.skipMap(),,org.apache.avro.io.BinaryDecoder.skipMap(),0.006802732059574759,,
org.apache.avro.reflect.ReflectDatumReader.ReflectDatumReader(),,org.apache.avro.reflect.ReflectDatumReader.ReflectDatumReader(),0.0066666666666966665,,
org.apache.avro.ipc.DatagramTransceiver.getRemoteName(),,org.apache.avro.ipc.DatagramTransceiver.getRemoteName(),0.00619047619050619,,
org.apache.avro.ipc.HttpTransceiver.getRemoteName(),,org.apache.avro.ipc.HttpTransceiver.getRemoteName(),0.00619047619050619,,
org.apache.avro.file.SeekableFileInput.seek(long),,org.apache.avro.file.SeekableFileInput.seek(long),0.00619047619050619,,
org.apache.avro.io.BinaryEncoder.writeArrayEnd(),,org.apache.avro.io.BinaryEncoder.writeArrayEnd(),0.005850375303488911,,
org.apache.avro.io.BinaryEncoder.writeMapEnd(),,org.apache.avro.io.BinaryEncoder.writeMapEnd(),0.005850374470955062,,
org.apache.avro.io.BlockingBinaryEncoder.writeEnum(int),,org.apache.avro.io.BlockingBinaryEncoder.writeEnum(int),0.005850340217489661,,
org.apache.avro.io.ParsingDecoder.skipAction(),,org.apache.avro.io.ParsingDecoder.skipAction(),0.005850340154784426,,
org.apache.avro.io.DecoderFactory.DecoderFactory(),,org.apache.avro.io.DecoderFactory.DecoderFactory(),0.005850340136074422,,
org.apache.avro.io.BinaryDecoder.BinaryDecoder(),,org.apache.avro.io.BinaryDecoder.BinaryDecoder(),0.0048299374041809295,,
org.apache.avro.BarRecord.BarRecord(),,org.apache.avro.BarRecord.BarRecord(),0.004829931972809115,,
org.apache.avro.Protocol.Protocol(),,org.apache.avro.Protocol.Protocol(),0.003809523875035378,,
org.apache.avro.specific.SpecificDatumReader.SpecificDatumReader(),,org.apache.avro.specific.SpecificDatumReader.SpecificDatumReader(),0.0038095238095538094,,
org.apache.avro.io.Encoder.writeBytes(ByteBuffer),,org.apache.avro.io.Encoder.writeBytes(ByteBuffer),0.0028583408469198025,,
org.apache.avro.ipc.DatagramServer.close(),,org.apache.avro.ipc.DatagramServer.close(),0.002380952380992381,,
