method,LOC,Cyclomatic,FanIn,FanOut,Loop
org.apache.ivy.ant.IvyRepositoryReport.setBranch(String),3,1,1,1,0
org.apache.ivy.ant.IvyRepositoryReport.isDot(),3,1,1,1,0
org.apache.ivy.ant.IvyRepositoryReport.setDot(boolean),3,1,1,1,0
"org.apache.ivy.core.sort.CollectionOfModulesToSort.CollectionOfModulesToSort(Collection, VersionMatcher, NonMatchingVersionReporter)",13,2,5,14,1
"org.apache.ivy.core.sort.CollectionOfModulesToSort.addToModulesByModuleId(ModuleDescriptor, ModuleInSort)",9,2,4,6,0
org.apache.ivy.core.sort.CollectionOfModulesToSort.iterator(),3,1,2,2,0
org.apache.ivy.core.sort.CollectionOfModulesToSort.size(),3,1,2,2,0
org.apache.ivy.core.sort.CollectionOfModulesToSort.getModuleDescriptorDependency(DependencyDescriptor),17,4,5,9,1
org.apache.ivy.core.sort.ModuleInSort.ModuleInSort(ModuleDescriptor),3,1,2,2,0
org.apache.ivy.core.sort.ModuleInSort.isInLoop(),3,1,1,1,0
org.apache.ivy.core.sort.ModuleInSort.isSorted(),9,2,3,4,0
org.apache.ivy.core.sort.ModuleInSort.isProcessed(),9,2,4,4,0
org.apache.ivy.core.sort.ModuleInSort.setCaller(ModuleInSort),3,1,2,1,0
org.apache.ivy.core.sort.ModuleInSort.endOfCall(),3,1,1,1,0
"org.apache.ivy.core.sort.ModuleInSort.checkLoop(ModuleInSort, CircularDependencyStrategy)",18,3,6,9,1
org.apache.ivy.core.sort.ModuleInSort.addToSortedListIfRequired(List),5,2,3,1,0
org.apache.ivy.core.sort.ModuleInSort.addToSortList(List),10,3,4,6,1
org.apache.ivy.core.sort.ModuleInSort.toString(),3,1,2,3,0
org.apache.ivy.core.sort.ModuleInSort.getDependencies(),3,1,2,2,0
org.apache.ivy.core.sort.ModuleInSort.logLoopWarning(List),4,1,1,2,0
"org.apache.ivy.core.sort.ModuleInSort.match(DependencyDescriptor, VersionMatcher)",6,1,4,7,0
org.apache.ivy.core.sort.ModuleInSort.getSortedModuleDescriptor(),3,1,2,1,0
org.apache.ivy.util.HostUtil.HostUtil(),2,1,0,1,0
org.apache.ivy.util.HostUtil.getLocalHostName(),10,3,4,4,0
org.apache.ivy.plugins.version.MockVersionMatcher.MockVersionMatcher(),2,1,0,1,0
org.apache.ivy.plugins.version.MockVersionMatcher.isDynamic(ModuleRevisionId),3,1,0,1,0
"org.apache.ivy.plugins.version.MockVersionMatcher.accept(ModuleRevisionId, ModuleRevisionId)",3,1,0,1,0
org.apache.ivy.plugins.repository.url.ChainedRepository.setRepositories(List),3,1,2,1,0
org.apache.ivy.plugins.repository.url.ChainedRepository.getResource(String),17,4,2,10,1
"org.apache.ivy.plugins.repository.url.ChainedRepository.get(String, File)",19,4,3,8,1
org.apache.ivy.plugins.repository.url.ChainedRepository.list(String),17,4,2,9,1
org.apache.ivy.plugins.repository.url.ChainedRepository.logTry(Repository),3,1,4,3,0
org.apache.ivy.plugins.repository.url.ChainedRepository.logFailed(Repository),4,1,4,3,0
org.apache.ivy.plugins.repository.url.ChainedRepository.logSuccess(Repository),3,1,4,3,0
org.apache.ivy.plugins.repository.url.ChainedRepository.newIOEFail(String),4,1,3,3,0
org.apache.ivy.core.settings.OnlineXmlSettingsParserTest.testIncludeHttpUrl(),10,1,0,8,0
org.apache.ivy.core.settings.OnlineXmlSettingsParserTest.testIncludeHttpRelativeUrl(),10,1,0,8,0
org.apache.ivy.core.settings.OnlineXmlSettingsParserTest.testIncludeHttpRelativeFile(),10,1,0,8,0
org.apache.ivy.core.settings.OnlineXmlSettingsParserTest.testIncludeHttpAbsoluteFile(),10,1,0,8,0
org.apache.ivy.core.settings.OnlineXmlSettingsParserTest.configureURLHandler(),7,1,4,4,0
org.apache.ivy.plugins.resolver.IvyRepResolver.IvyRepResolver(),2,1,3,1,0
org.apache.ivy.plugins.resolver.IvyRepResolver.ensureArtifactConfigured(ResolverSettings),23,6,11,5,0
org.apache.ivy.plugins.resolver.IvyRepResolver.ensureIvyConfigured(ResolverSettings),25,6,10,6,0
org.apache.ivy.plugins.resolver.IvyRepResolver.getWholeIvyPattern(),6,2,3,1,0
org.apache.ivy.plugins.resolver.IvyRepResolver.getWholeArtPattern(),3,1,3,1,0
org.apache.ivy.plugins.resolver.IvyRepResolver.getIvypattern(),3,1,1,1,0
org.apache.ivy.plugins.resolver.IvyRepResolver.setIvypattern(String),8,2,2,5,0
org.apache.ivy.plugins.resolver.IvyRepResolver.getIvyroot(),3,1,1,1,0
org.apache.ivy.plugins.resolver.IvyRepResolver.setIvyroot(String),12,3,2,6,0
org.apache.ivy.plugins.resolver.IvyRepResolver.setM2compatible(boolean),7,2,1,1,0
org.apache.ivy.plugins.resolver.IvyRepResolver.updateWholeIvyPattern(),3,1,3,3,0
org.apache.ivy.plugins.resolver.IvyRepResolver.updateWholeArtPattern(),3,1,3,3,0
"org.apache.ivy.plugins.resolver.IvyRepResolver.publish(Artifact, File)",3,1,0,1,0
org.apache.ivy.plugins.resolver.IvyRepResolver.getArtroot(),3,1,1,1,0
org.apache.ivy.plugins.resolver.IvyRepResolver.getArtpattern(),3,1,1,1,0
org.apache.ivy.plugins.resolver.IvyRepResolver.setArtpattern(String),8,2,2,5,0
org.apache.ivy.plugins.resolver.IvyRepResolver.setArtroot(String),12,3,2,6,0
org.apache.ivy.plugins.resolver.IvyRepResolver.listOrganisations(),23,3,2,11,0
org.apache.ivy.plugins.resolver.IvyRepResolver.listModules(OrganisationEntry),13,2,3,12,1
org.apache.ivy.plugins.resolver.IvyRepResolver.listRevisions(ModuleEntry),5,1,1,5,0
org.apache.ivy.plugins.resolver.IvyRepResolver.getTypeName(),3,1,0,1,0
"org.apache.ivy.plugins.resolver.IvyRepResolver.getDependency(DependencyDescriptor, ResolveData)",5,1,4,4,0
"org.apache.ivy.plugins.resolver.IvyRepResolver.findArtifactRef(Artifact, Date)",4,1,2,4,0
"org.apache.ivy.plugins.resolver.IvyRepResolver.download(Artifact[], DownloadOptions)",4,1,3,4,0
org.apache.ivy.plugins.resolver.IvyRepResolver.exists(Artifact),4,1,1,4,0
org.apache.ivy.plugins.resolver.IvyRepResolver.locate(Artifact),4,1,1,4,0
org.apache.ivy.plugins.resolver.IvyRepResolver.getIvyPatterns(),4,1,1,4,0
org.apache.ivy.plugins.resolver.IvyRepResolver.getArtifactPatterns(),4,1,1,4,0
org.apache.ivy.plugins.circular.ErrorCircularDependencyStrategy.getInstance(),3,1,6,1,0
org.apache.ivy.plugins.circular.ErrorCircularDependencyStrategy.ErrorCircularDependencyStrategy(),3,1,0,2,0
org.apache.ivy.plugins.circular.ErrorCircularDependencyStrategy.handleCircularDependency(ModuleRevisionId[]),4,1,1,1,0
"org.apache.ivy.osgi.obr.xml.RequirementAdapter.adapt(BundleInfo, Requirement)",6,1,3,4,0
org.apache.ivy.osgi.obr.xml.RequirementAdapter.extractFilter(RequirementFilter),23,6,2,9,1
"org.apache.ivy.osgi.obr.xml.RequirementAdapter.adapt(BundleInfo, boolean)",9,3,5,4,0
org.apache.ivy.osgi.obr.xml.RequirementAdapter.getVersionRange(),7,2,5,2,0
"org.apache.ivy.osgi.obr.xml.RequirementAdapter.parseCompareFilter(CompareFilter, boolean)",87,24,14,13,0
org.apache.ivy.osgi.obr.xml.UnsupportedFilterException.UnsupportedFilterException(String),3,1,3,2,0
org.apache.ivy.osgi.obr.filter.UniOperatorFilter.UniOperatorFilter(RequirementFilter),3,1,2,2,0
org.apache.ivy.osgi.obr.filter.UniOperatorFilter.operator(),1,1,1,1,0
org.apache.ivy.osgi.obr.filter.UniOperatorFilter.append(StringBuffer),6,1,2,4,0
org.apache.ivy.osgi.obr.filter.UniOperatorFilter.getSubFilter(),3,1,2,1,0
org.apache.ivy.osgi.obr.filter.UniOperatorFilter.hashCode(),6,2,1,2,0
org.apache.ivy.osgi.obr.filter.UniOperatorFilter.equals(Object),20,7,2,2,0
"org.apache.ivy.core.event.retrieve.EndRetrieveArtifactEvent.EndRetrieveArtifactEvent(ArtifactDownloadReport, File)",4,1,4,2,0
"org.apache.ivy.core.event.retrieve.EndRetrieveEvent.EndRetrieveEvent(ModuleRevisionId, String[], long, int, int, long, RetrieveOptions)",12,1,9,9,0
org.apache.ivy.core.event.retrieve.EndRetrieveEvent.getDuration(),3,1,1,1,0
org.apache.ivy.core.event.retrieve.EndRetrieveEvent.getNbCopied(),3,1,2,1,0
org.apache.ivy.core.event.retrieve.EndRetrieveEvent.getNbUpToDate(),3,1,2,1,0
org.apache.ivy.core.event.retrieve.EndRetrieveEvent.getTotalCopiedSize(),3,1,1,1,0
"org.apache.ivy.core.event.retrieve.StartRetrieveArtifactEvent.StartRetrieveArtifactEvent(ArtifactDownloadReport, File)",4,1,4,2,0
"org.apache.ivy.core.event.retrieve.StartRetrieveEvent.StartRetrieveEvent(ModuleRevisionId, String[], RetrieveOptions)",3,1,5,2,0
"org.apache.ivy.plugins.parser.m2.PomReader.PomReader(URL, Resource)",28,3,7,17,0
org.apache.ivy.plugins.parser.m2.PomReader.hasParent(),3,1,2,1,0
"org.apache.ivy.plugins.parser.m2.PomReader.setProperty(String, String)",5,2,4,2,0
org.apache.ivy.plugins.parser.m2.PomReader.getGroupId(),7,2,5,3,0
org.apache.ivy.plugins.parser.m2.PomReader.getParentGroupId(),7,2,4,3,0
org.apache.ivy.plugins.parser.m2.PomReader.getArtifactId(),7,2,5,3,0
org.apache.ivy.plugins.parser.m2.PomReader.getParentArtifactId(),7,2,4,3,0
org.apache.ivy.plugins.parser.m2.PomReader.getVersion(),7,2,5,3,0
org.apache.ivy.plugins.parser.m2.PomReader.getParentVersion(),7,2,4,3,0
org.apache.ivy.plugins.parser.m2.PomReader.getPackaging(),7,2,3,2,0
org.apache.ivy.plugins.parser.m2.PomReader.getHomePage(),7,2,3,2,0
org.apache.ivy.plugins.parser.m2.PomReader.getDescription(),7,2,3,3,0
org.apache.ivy.plugins.parser.m2.PomReader.getLicenses(),23,6,6,15,1
org.apache.ivy.plugins.parser.m2.PomReader.getRelocation(),15,5,7,7,0
org.apache.ivy.plugins.parser.m2.PomReader.getDependencies(),14,4,4,10,1
org.apache.ivy.plugins.parser.m2.PomReader.getDependencyMgt(),15,4,5,10,1
org.apache.ivy.plugins.parser.m2.PomReader.getPlugins(),18,5,4,10,1
org.apache.ivy.plugins.parser.m2.PomReader.getPomProperties(),12,3,3,11,1
org.apache.ivy.plugins.parser.m2.PomReader.replaceProps(String),7,2,18,3,0
org.apache.ivy.plugins.parser.m2.PomReader.getTextContent(Element),16,4,6,9,1
"org.apache.ivy.plugins.parser.m2.PomReader.getFirstChildText(Element, String)",8,2,24,3,0
"org.apache.ivy.plugins.parser.m2.PomReader.getFirstChildElement(Element, String)",13,4,12,6,1
org.apache.ivy.plugins.parser.m2.PomReader.getAllChilds(Element),13,4,3,6,1
org.apache.ivy.core.cache.DefaultRepositoryCacheManagerTest.setUp(),13,1,3,14,0
org.apache.ivy.core.cache.DefaultRepositoryCacheManagerTest.tearDown(),6,1,1,4,0
org.apache.ivy.core.cache.DefaultRepositoryCacheManagerTest.testArtifactOrigin(),7,1,3,6,0
org.apache.ivy.core.cache.DefaultRepositoryCacheManagerTest.testUniqueness(),21,1,3,6,0
"org.apache.ivy.core.cache.DefaultRepositoryCacheManagerTest.createArtifact(String, String, String, String, String, String)",6,1,9,5,0
org.apache.ivy.ant.IvyCacheFilesetTest.setUp(),8,1,3,7,0
org.apache.ivy.ant.IvyCacheFilesetTest.createCache(),4,1,2,3,0
org.apache.ivy.ant.IvyCacheFilesetTest.tearDown(),3,1,0,1,0
org.apache.ivy.ant.IvyCacheFilesetTest.cleanCache(),6,1,2,3,0
org.apache.ivy.ant.IvyCacheFilesetTest.testSimple(),14,1,2,12,0
"org.apache.ivy.ant.IvyCacheFilesetTest.getArchiveFileInCache(String, String, String, String, String, String)",5,1,8,3,0
"org.apache.ivy.ant.IvyCacheFilesetTest.getArchiveFileInCache(String, String, String, String, String, String, File)",5,1,8,3,0
org.apache.ivy.ant.IvyCacheFilesetTest.testEmptyConf(),13,1,2,11,0
org.apache.ivy.ant.IvyCacheFilesetTest.testFailure(),9,2,2,4,0
org.apache.ivy.ant.IvyCacheFilesetTest.testInvalidPattern(),11,2,2,4,0
org.apache.ivy.ant.IvyCacheFilesetTest.testHaltOnFailure(),10,2,2,5,0
org.apache.ivy.ant.IvyCacheFilesetTest.testWithoutPreviousResolveAndNonDefaultCache(),24,1,2,18,0
org.apache.ivy.ant.IvyCacheFilesetTest.testGetBaseDir(),9,1,1,4,0
org.apache.ivy.ant.IvyCacheFileset.getSetid(),3,1,1,1,0
org.apache.ivy.ant.IvyCacheFileset.setSetid(String),3,1,7,1,0
org.apache.ivy.ant.IvyCacheFileset.setUseOrigin(boolean),8,2,1,1,0
org.apache.ivy.ant.IvyCacheFileset.doExecute(),34,8,2,14,2
"org.apache.ivy.ant.IvyCacheFileset.getPath(File, File)",8,2,4,5,0
"org.apache.ivy.ant.IvyCacheFileset.getBaseDir(File, File)",18,4,4,8,1
org.apache.ivy.ant.IvyCacheFileset.getParents(File),8,2,2,4,1
org.apache.ivy.osgi.repo.AbstractOSGiResolver.setRequirementStrategy(RequirementStrategy),3,1,5,1,0
org.apache.ivy.osgi.repo.AbstractOSGiResolver.setRequirementStrategy(String),3,1,1,2,0
org.apache.ivy.osgi.repo.AbstractOSGiResolver.setRepoDescriptor(RepoDescriptor),3,1,3,1,0
org.apache.ivy.osgi.repo.AbstractOSGiResolver.getRepository(),3,1,4,1,0
org.apache.ivy.osgi.repo.AbstractOSGiResolver.ensureInit(),5,2,2,1,0
org.apache.ivy.osgi.repo.AbstractOSGiResolver.init(),1,1,1,0,0
org.apache.ivy.osgi.repo.AbstractOSGiResolver.getRepoDescriptor(),4,1,4,2,0
org.apache.ivy.osgi.repo.AbstractOSGiResolver.isAllownomd(),3,1,0,1,0
"org.apache.ivy.osgi.repo.AbstractOSGiResolver.findIvyFileRef(DependencyDescriptor, ResolveData)",25,5,3,19,0
"org.apache.ivy.osgi.repo.AbstractOSGiResolver.findBundle(DependencyDescriptor, ResolveData, Set)",16,2,3,11,1
"org.apache.ivy.osgi.repo.AbstractOSGiResolver.findCapability(DependencyDescriptor, ResolveData, Set)",15,3,4,9,1
"org.apache.ivy.osgi.repo.AbstractOSGiResolver.buildResolvedCapabilityMd(DependencyDescriptor, ModuleDescriptor)",31,1,13,23,0
"org.apache.ivy.osgi.repo.AbstractOSGiResolver.findResource(ResolvedResource[], ResourceMDParser, ModuleRevisionId, Date)",59,14,11,29,5
"org.apache.ivy.osgi.repo.AbstractOSGiResolver.findArtifactRef(Artifact, Date)",10,2,1,10,0
"org.apache.ivy.osgi.repo.AbstractOSGiResolver.checkModuleDescriptorRevision(ModuleDescriptor, ModuleRevisionId)",7,2,3,3,0
org.apache.ivy.osgi.repo.AbstractOSGiResolver.filterNames(Collection),4,1,1,3,0
"org.apache.ivy.osgi.repo.AbstractOSGiResolver.findNames(Map, String)",86,19,9,24,3
"org.apache.ivy.osgi.repo.AbstractOSGiResolver.filterCapabilityValues(Set, Map, Map, String)",22,5,4,11,2
"org.apache.ivy.osgi.repo.AbstractOSGiResolver.listTokenValues(String[], Map)",5,1,2,6,0
"org.apache.ivy.osgi.repo.AbstractOSGiResolver.listTokenValues(Set, Map)",107,18,12,28,4
"org.apache.ivy.osgi.repo.AbstractOSGiResolver.get(Resource, File)",9,2,2,10,0
org.apache.ivy.osgi.repo.AbstractOSGiResolver.getResource(String),3,1,1,3,0
"org.apache.ivy.osgi.repo.AbstractOSGiResolver.publish(Artifact, File, boolean)",3,1,0,1,0
"org.apache.ivy.osgi.repo.BundleCapabilityAndLocation.BundleCapabilityAndLocation(String, String, Version, BundleInfo)",7,1,4,5,0
org.apache.ivy.osgi.repo.BundleCapabilityAndLocation.getBundleInfo(),3,1,3,1,0
org.apache.ivy.osgi.repo.BundleCapabilityAndLocation.getName(),3,1,1,1,0
org.apache.ivy.osgi.repo.BundleCapabilityAndLocation.getType(),3,1,1,1,0
org.apache.ivy.osgi.repo.BundleCapabilityAndLocation.getVersion(),3,1,3,1,0
org.apache.ivy.plugins.resolver.packager.PackagerResolver.PackagerResolver(),7,1,3,3,0
org.apache.ivy.plugins.resolver.packager.PackagerResolver.clearCache(),13,4,4,7,1
org.apache.ivy.plugins.resolver.packager.PackagerResolver.setBuildRoot(File),3,1,4,1,0
org.apache.ivy.plugins.resolver.packager.PackagerResolver.getBuildRoot(),3,1,2,1,0
org.apache.ivy.plugins.resolver.packager.PackagerResolver.setResourceCache(File),3,1,4,1,0
org.apache.ivy.plugins.resolver.packager.PackagerResolver.getResourceCache(),3,1,2,1,0
org.apache.ivy.plugins.resolver.packager.PackagerResolver.setResourceURL(String),3,1,1,1,0
org.apache.ivy.plugins.resolver.packager.PackagerResolver.setPackagerPattern(String),5,1,4,3,0
org.apache.ivy.plugins.resolver.packager.PackagerResolver.setPreserveBuildDirectories(boolean),3,1,4,1,0
org.apache.ivy.plugins.resolver.packager.PackagerResolver.setRestricted(boolean),3,1,1,1,0
org.apache.ivy.plugins.resolver.packager.PackagerResolver.setVerbose(boolean),3,1,4,1,0
org.apache.ivy.plugins.resolver.packager.PackagerResolver.setQuiet(boolean),3,1,1,1,0
org.apache.ivy.plugins.resolver.packager.PackagerResolver.setValidate(boolean),3,1,1,1,0
org.apache.ivy.plugins.resolver.packager.PackagerResolver.setAllownomd(boolean),3,1,0,1,0
org.apache.ivy.plugins.resolver.packager.PackagerResolver.setDescriptor(String),8,2,2,3,0
"org.apache.ivy.plugins.resolver.packager.PackagerResolver.setProperty(String, String)",3,1,6,1,0
org.apache.ivy.plugins.resolver.packager.PackagerResolver.validate(),9,3,1,4,0
"org.apache.ivy.plugins.resolver.packager.PackagerResolver.findArtifactRef(Artifact, Date)",31,6,16,19,0
org.apache.ivy.plugins.resolver.packager.PackagerResolver.getTypeName(),3,1,0,1,0
"org.apache.ivy.plugins.resolver.packager.PackagerCacheEntry.PackagerCacheEntry(ModuleRevisionId, File, File, String, boolean, boolean, boolean, boolean, boolean)",13,1,11,11,0
"org.apache.ivy.plugins.resolver.packager.PackagerCacheEntry.build(Resource, Map)",62,13,18,36,1
org.apache.ivy.plugins.resolver.packager.PackagerCacheEntry.isBuilt(),3,1,2,1,0
org.apache.ivy.plugins.resolver.packager.PackagerCacheEntry.getBuiltArtifact(Artifact),8,2,5,5,0
org.apache.ivy.plugins.resolver.packager.PackagerCacheEntry.cleanup(),4,1,5,3,0
"org.apache.ivy.plugins.resolver.packager.PackagerCacheEntry.saveFile(String, InputStream)",3,1,5,2,0
org.apache.ivy.plugins.resolver.packager.PackagerCacheEntry.saveFile(String),7,2,2,4,0
org.apache.ivy.plugins.resolver.packager.PackagerCacheEntry.finalize(),9,2,1,2,0
org.apache.ivy.plugins.resolver.packager.PackagerCacheEntry.getResourceURL(),10,2,3,8,0
"org.apache.ivy.plugins.resolver.packager.PackagerCacheEntry.getSubdir(File, ModuleRevisionId)",6,1,4,5,0
org.apache.ivy.core.event.download.PrepareDownloadEvent.PrepareDownloadEvent(Artifact[]),4,1,3,3,0
org.apache.ivy.core.event.download.PrepareDownloadEvent.getArtifacts(),3,1,1,1,0
example.ConfigurationsExample.main(String[]),30,5,6,12,0
example.ConfigurationsExample.ConfigurationsExample(),2,1,0,1,0
org.apache.ivy.osgi.updatesite.UpdateSiteResolver.setUrl(String),3,1,3,1,0
org.apache.ivy.osgi.updatesite.UpdateSiteResolver.setMetadataTtl(Long),3,1,1,1,0
org.apache.ivy.osgi.updatesite.UpdateSiteResolver.setForceMetadataUpdate(Boolean),3,1,1,1,0
org.apache.ivy.osgi.updatesite.UpdateSiteResolver.init(),26,8,7,14,0
"org.apache.ivy.osgi.updatesite.UpdateSiteLoader.UpdateSiteLoader(RepositoryCacheManager, EventManager, CacheResourceOptions)",8,2,6,4,0
org.apache.ivy.osgi.updatesite.UpdateSiteLoader.load(URI),24,6,6,10,0
org.apache.ivy.osgi.updatesite.UpdateSiteLoader.loadP2(URI),8,2,2,4,0
"org.apache.ivy.osgi.updatesite.UpdateSiteLoader.populateP2Descriptor(URI, P2Descriptor)",14,3,4,8,0
"org.apache.ivy.osgi.updatesite.UpdateSiteLoader.readComposite(URI, String, P2Descriptor)",17,4,4,9,1
"org.apache.ivy.osgi.updatesite.UpdateSiteLoader.readJarOrXml(URI, String, XMLInputParser)",36,5,10,11,0
org.apache.ivy.osgi.updatesite.UpdateSiteLoader.loadSite(URI),18,2,6,13,0
"org.apache.ivy.osgi.updatesite.UpdateSiteLoader.normalizeSiteUri(URI, URI)",21,6,5,7,0
org.apache.ivy.osgi.updatesite.UpdateSiteLoader.loadFromDigest(UpdateSite),27,5,6,16,0
org.apache.ivy.osgi.updatesite.UpdateSiteLoader.loadFromSite(UpdateSite),29,4,6,22,1
"org.apache.ivy.osgi.updatesite.UpdateSiteLoader.findEntry(InputStream, String)",11,3,5,5,1
org.apache.ivy.core.cache.ModuleDescriptorMemoryCacheTest.testUseModuleDescriptorProviderWhenModuleNotCached(),5,1,4,4,0
org.apache.ivy.core.cache.ModuleDescriptorMemoryCacheTest.testCacheResultOfModuleDescriptorProvider(),6,1,4,3,0
org.apache.ivy.core.cache.ModuleDescriptorMemoryCacheTest.testValidationClearInvalidatedCache(),7,1,4,4,0
org.apache.ivy.core.cache.ModuleDescriptorMemoryCacheTest.testValidationDontClearvalidatedCache(),6,1,4,3,0
org.apache.ivy.core.cache.ModuleDescriptorMemoryCacheTest.testSizeIsLimitied(),11,1,8,3,0
org.apache.ivy.core.cache.ModuleDescriptorMemoryCacheTest.testLastRecentlyUsedIsFlushedWhenSizeExceed(),13,1,8,3,0
org.apache.ivy.core.cache.ModuleDescriptorMemoryCacheTest.testVariableChangeInvalidateEntry(),8,1,4,6,0
org.apache.ivy.core.cache.ModuleDescriptorMemoryCacheTest.testGetStaleDontReadFromCache(),7,1,5,5,0
org.apache.ivy.core.cache.ModuleDescriptorMemoryCacheTest.testGetStaleStoreResultInCache(),6,1,4,4,0
org.apache.ivy.core.cache.ModuleDescriptorMemoryCacheTest.testASizeOf0MeansNoCache(),8,1,4,6,0
org.apache.ivy.IvyTest.setUp(),4,1,1,3,0
org.apache.ivy.IvyTest.createCache(),4,1,2,3,0
org.apache.ivy.IvyTest.tearDown(),3,1,1,1,0
org.apache.ivy.IvyTest.testMultipleInstances(),35,1,0,16,0
"org.apache.ivy.IvyTest.getResolveOptions(Ivy, String[])",3,1,3,3,0
"org.apache.ivy.IvyTest.getResolveOptions(IvySettings, String[])",3,1,2,3,0
org.apache.ivy.plugins.resolver.packager.BuiltFileResource.BuiltFileResource(File),3,1,3,2,0
"org.apache.ivy.plugins.resolver.packager.BuiltFileResource.BuiltFileResource(File, Artifact)",3,1,4,4,0
org.apache.ivy.plugins.resolver.packager.BuiltFileResource.getName(),3,1,2,3,0
org.apache.ivy.plugins.resolver.packager.BuiltFileResource.clone(String),3,1,1,3,0
org.apache.ivy.plugins.resolver.packager.BuiltFileResource.getLastModified(),3,1,1,2,0
org.apache.ivy.plugins.resolver.packager.BuiltFileResource.getContentLength(),3,1,1,2,0
org.apache.ivy.plugins.resolver.packager.BuiltFileResource.exists(),3,1,1,2,0
org.apache.ivy.plugins.resolver.packager.BuiltFileResource.toString(),3,1,0,2,0
org.apache.ivy.plugins.resolver.packager.BuiltFileResource.getFile(),3,1,1,1,0
org.apache.ivy.plugins.resolver.packager.BuiltFileResource.isLocal(),3,1,0,1,0
org.apache.ivy.plugins.resolver.packager.BuiltFileResource.openStream(),3,1,1,2,0
"org.apache.ivy.core.module.descriptor.DefaultDependencyArtifactDescriptor.DefaultDependencyArtifactDescriptor(DependencyDescriptor, String, String, String, URL, Map)",14,1,9,9,0
org.apache.ivy.core.module.descriptor.DefaultDependencyArtifactDescriptor.initStandardAttributes(),6,2,5,5,0
org.apache.ivy.core.module.descriptor.DefaultDependencyArtifactDescriptor.equals(Object),7,2,1,4,0
org.apache.ivy.core.module.descriptor.DefaultDependencyArtifactDescriptor.hashCode(),3,1,0,3,0
org.apache.ivy.core.module.descriptor.DefaultDependencyArtifactDescriptor.addConfiguration(String),3,1,2,1,0
org.apache.ivy.core.module.descriptor.DefaultDependencyArtifactDescriptor.getDependencyDescriptor(),3,1,1,1,0
org.apache.ivy.core.module.descriptor.DefaultDependencyArtifactDescriptor.getName(),3,1,2,1,0
org.apache.ivy.core.module.descriptor.DefaultDependencyArtifactDescriptor.getType(),3,1,2,1,0
org.apache.ivy.core.module.descriptor.DefaultDependencyArtifactDescriptor.getExt(),3,1,2,1,0
org.apache.ivy.core.module.descriptor.DefaultDependencyArtifactDescriptor.getConfigurations(),3,1,1,3,0
org.apache.ivy.core.module.descriptor.DefaultDependencyArtifactDescriptor.getUrl(),3,1,1,1,0
org.apache.ivy.core.module.descriptor.DefaultDependencyArtifactDescriptor.toString(),4,2,5,3,0
"org.apache.ivy.core.module.descriptor.DefaultExtendsDescriptor.DefaultExtendsDescriptor(ModuleDescriptor, String, String[])",4,1,4,2,0
"org.apache.ivy.core.module.descriptor.DefaultExtendsDescriptor.DefaultExtendsDescriptor(ModuleDescriptor, String, String[], boolean)",11,2,8,7,1
org.apache.ivy.core.module.descriptor.DefaultExtendsDescriptor.getParentRevisionId(),3,1,1,2,0
org.apache.ivy.core.module.descriptor.DefaultExtendsDescriptor.getResolvedParentRevisionId(),3,1,1,2,0
org.apache.ivy.core.module.descriptor.DefaultExtendsDescriptor.getParentMd(),3,1,1,1,0
org.apache.ivy.core.module.descriptor.DefaultExtendsDescriptor.getLocation(),3,1,1,1,0
org.apache.ivy.core.module.descriptor.DefaultExtendsDescriptor.getExtendsTypes(),3,1,1,3,0
org.apache.ivy.core.module.descriptor.DefaultExtendsDescriptor.isAllInherited(),3,1,5,2,0
org.apache.ivy.core.module.descriptor.DefaultExtendsDescriptor.isInfoInherited(),3,1,1,3,0
org.apache.ivy.core.module.descriptor.DefaultExtendsDescriptor.isDescriptionInherited(),3,1,1,3,0
org.apache.ivy.core.module.descriptor.DefaultExtendsDescriptor.areConfigurationsInherited(),3,1,1,3,0
org.apache.ivy.core.module.descriptor.DefaultExtendsDescriptor.areDependenciesInherited(),3,1,1,3,0
org.apache.ivy.core.module.descriptor.DefaultExtendsDescriptor.isLocal(),3,1,1,1,0
org.apache.ivy.plugins.resolver.util.FileURLLister.FileURLLister(),3,1,1,2,0
org.apache.ivy.plugins.resolver.util.FileURLLister.FileURLLister(File),3,1,2,2,0
org.apache.ivy.plugins.resolver.util.FileURLLister.accept(String),3,1,1,2,0
org.apache.ivy.plugins.resolver.util.FileURLLister.listAll(URL),15,5,4,13,1
org.apache.ivy.plugins.resolver.util.FileURLLister.toString(),3,1,0,1,0
org.apache.ivy.core.deliver.DeliverEngine.DeliverEngine(DeliverEngineSettings),3,1,2,2,0
"org.apache.ivy.core.deliver.DeliverEngine.deliver(String, String, DeliverOptions)",16,3,5,8,0
org.apache.ivy.core.deliver.DeliverEngine.getCache(),3,1,3,2,0
"org.apache.ivy.core.deliver.DeliverEngine.deliver(ModuleRevisionId, String, String, DeliverOptions)",101,15,10,69,2
org.apache.ivy.plugins.resolver.PackagerResolverTest.setUp(),16,2,5,19,0
org.apache.ivy.plugins.resolver.PackagerResolverTest.tearDown(),4,1,1,2,0
org.apache.ivy.plugins.resolver.PackagerResolverTest.cleanupTempDirs(),3,1,3,1,0
org.apache.ivy.plugins.resolver.PackagerResolverTest.testFile(),55,1,9,39,0
org.apache.ivy.plugins.resolver.PackagerResolverTest.testZipResourceInclusion(),31,1,5,27,0
org.apache.ivy.plugins.resolver.PackagerResolverTest.testTarResourceInclusion(),31,1,5,27,0
