method,layer,size,upperDepth,upperWidth,lowerDepth,lowerWidth
org.apache.pdfbox.preflight.font.Type3FontValidator.checkCharProcsAndMetrics(),14,357,12,36,10,41
"org.apache.pdfbox.contentstream.PDFGraphicsStreamEngine.lineTo(float, float)",14,11,3,5,0,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature.getContactInfo(),14,6,0,0,3,2
org.apache.pdfbox.pdmodel.common.PDMetadata.PDMetadata(COSStream),1,10,3,4,1,1
org.apache.pdfbox.pdmodel.fdf.FDFDocument.FDFDocument(COSDocument),8,252,13,58,0,0
org.apache.pdfbox.pdmodel.PDResources.getPatternNames(),14,44,6,14,3,2
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineNode.children.(Anon_1).iterator(),14,10,0,0,5,3
"org.apache.pdfbox.preflight.font.descriptor.CIDType2DescriptorHelper.CIDType2DescriptorHelper(PreflightContext, PDFontLike, CIDType2Container)",14,3,1,1,1,1
org.apache.pdfbox.text.PDFTextStripper.parseBidiFile(InputStream),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.interactive.form.PDRadioButton.getSelectedExportValues(),14,39,0,0,6,15
org.apache.pdfbox.pdmodel.common.function.type4.Type4Tester.pop(float),14,3,0,0,2,1
org.apache.pdfbox.pdmodel.interactive.form.PDChoice.setDefaultValue(String),14,8,0,0,3,3
org.apache.pdfbox.pdfwriter.COSStandardOutputStream.writeEOL(),2,154,8,44,1,3
"org.apache.pdfbox.cos.COSArray.addAll(int, Collection)",14,9,4,3,0,0
"org.apache.pdfbox.pdmodel.graphics.shading.Patch.getLen(Point2D, Point2D)",2,7,3,3,0,0
org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.processCYMKColorSpace(PDColorSpace),9,173,0,0,12,28
org.apache.pdfbox.pdmodel.graphics.shading.Patch.getFlag2Color(),12,47,8,14,0,0
org.apache.pdfbox.preflight.content.PreflightContentStream.validatePatternContentStream(PDTilingPattern),14,154,5,4,8,47
"org.apache.pdfbox.pdfparser.PDFParser.PDFParser(RandomAccessRead, ScratchFile)",14,10,0,0,4,4
org.apache.pdfbox.pdmodel.font.PDPanoseClassification.getSerifStyle(),0,50,6,28,0,0
"org.apache.pdfbox.debugger.ui.OSXAdapter.setPreferencesHandler(Object, Method)",14,3,0,0,1,2
org.apache.pdfbox.tools.TextToPDF.getStandardFont(String),14,269,11,65,0,0
org.apache.pdfbox.tools.DecompressObjectstreams.main(String[]),14,280,0,0,15,50
org.apache.pdfbox.pdmodel.graphics.PDLineDashPattern.getCOSObject(),14,13,3,1,3,4
org.apache.pdfbox.pdmodel.fdf.FDFTemplate.setRename(boolean),14,5,0,0,3,2
org.apache.pdfbox.io.RandomAccessRead.length(),0,56,7,17,0,0
org.apache.pdfbox.io.RandomAccessFile.write(byte[]),14,3,0,0,2,1
org.apache.pdfbox.pdmodel.graphics.image.PDInlineImage.setFilters(List),14,8,0,0,3,4
"org.apache.pdfbox.pdmodel.encryption.AccessPermission.setPermissionBit(int, boolean)",0,10,1,9,0,0
"org.apache.pdfbox.pdmodel.font.FontMapperImpl.isCharSetMatch(PDCIDSystemInfo, FontInfo)",14,31,4,10,4,6
"org.apache.pdfbox.cos.COSDictionary.getCOSName(COSName, COSName)",8,166,10,42,2,1
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.isNoZoom(),5,34,6,11,6,2
"org.apache.pdfbox.filter.ccitt.CCITTFaxG31DDecodeInputStream.buildUpTerminating(short[], NonLeafLookupTreeNode, boolean)",14,9,3,2,2,2
org.apache.pdfbox.pdmodel.encryption.PDEncryptionDictionary.PDEncryptionDictionary(),14,3,0,0,2,1
org.apache.pdfbox.io.RandomAccessBuffer.write(int),14,4,0,0,2,2
org.apache.pdfbox.debugger.ui.PDFTreeCellRenderer.lookupIcon(Object),14,10,2,4,2,3
org.apache.pdfbox.pdfwriter.COSWriter.close(),1,61,7,23,1,2
org.apache.pdfbox.pdmodel.interactive.measurement.PDNumberFormatDictionary.setLabelPrefixString(String),14,11,0,0,4,3
"org.apache.pdfbox.preflight.utils.FilterHelper.isAuthorizedFilter(PreflightContext, String)",3,40,5,10,4,4
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.Revisions.size(),1,21,3,12,1,1
org.apache.pdfbox.pdmodel.graphics.shading.PDTriangleBasedShadingType.getDecodeValues(),11,7,2,2,2,2
org.apache.pdfbox.pdmodel.interactive.form.PDDefaultAppearanceString.processSetFont(List),10,171,3,3,11,36
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationTextMarkup.getQuadPoints(),14,8,0,0,2,4
org.apache.pdfbox.pdmodel.graphics.state.PDGraphicsState.setStrokeAdjustment(boolean),14,214,12,43,0,0
"org.apache.pdfbox.cos.COSDictionary.setFlag(COSName, int, boolean)",4,64,2,48,5,4
"org.apache.pdfbox.pdmodel.PDDocument.load(byte[], String, InputStream, String)",14,266,1,1,13,63
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationText.FDFAnnotationText(),14,8,0,0,3,3
"org.apache.pdfbox.pdmodel.font.FontMapperImpl.getCIDFont(String, PDFontDescriptor, PDCIDSystemInfo)",14,45,0,0,5,16
"org.apache.pdfbox.pdmodel.PDResources.get(COSName, COSName)",2,299,11,59,2,1
org.apache.pdfbox.tools.ImportFDF.importFDF(String[]),14,329,1,1,13,74
org.apache.pdfbox.pdmodel.common.function.type4.Operators.getOperator(String),1,5,2,3,0,0
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.setParent(PDStructureNode),3,28,5,8,3,2
org.apache.pdfbox.contentstream.PDFStreamEngine.addOperator(OperatorProcessor),1,15,3,6,1,2
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.PDComplexFileSpecification(COSDictionary),2,7,2,2,2,2
org.apache.pdfbox.preflight.annotation.pdfa.PDFAbAnnotationFactory.initializeClasses(),-1,1,0,0,0,0
org.apache.pdfbox.debugger.stringpane.StringPane.getPane(),14,34,8,10,0,0
org.apache.pdfbox.pdmodel.PDDocumentCatalog.setStructureTreeRoot(PDStructureTreeRoot),11,278,8,76,3,2
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine.setCaptionVerticalOffset(float),14,13,0,0,2,7
"org.apache.pdfbox.pdmodel.graphics.image.LosslessFactory.prepareImageXObject(PDDocument, byte[], int, int, int, PDColorSpace)",6,60,3,3,8,12
org.apache.pdfbox.pdmodel.common.COSArrayList.convertCOSNameCOSArrayToList(COSArray),2,14,3,3,2,4
org.apache.pdfbox.util.Version.getVersion(),0,3,1,2,0,0
org.apache.pdfbox.util.Matrix.createAffineTransform(),0,582,10,101,0,0
org.apache.pdfbox.pdmodel.font.FileSystemFontProvider.addTrueTypeCollection(File),14,9,4,3,0,0
org.apache.pdfbox.pdmodel.fdf.FDFAnnotation.getOpacity(),14,5,0,0,3,2
org.apache.pdfbox.pdmodel.common.PDDictionaryWrapper.PDDictionaryWrapper(COSDictionary),0,6,1,5,0,0
org.apache.pdfbox.pdmodel.PDPage.clipToMediaBox(PDRectangle),5,31,1,4,4,10
org.apache.pdfbox.examples.rendering.CustomPageDrawer.main(String[]),14,505,0,0,15,89
org.apache.pdfbox.pdmodel.font.PDFontDescriptor.setFontFile2(PDStream),8,105,9,26,3,2
"org.apache.pdfbox.multipdf.PDFCloneUtility.cloneMerge(COSObjectable, COSObjectable)",5,297,8,81,6,15
"org.apache.pdfbox.pdfwriter.COSWriter.COSWriter(OutputStream, RandomAccessRead)",8,51,7,20,2,4
org.apache.pdfbox.pdmodel.common.PDPageLabelRange.getStart(),6,19,5,4,5,2
"org.apache.pdfbox.contentstream.PDFGraphicsStreamEngine.moveTo(float, float)",0,16,3,7,0,0
org.apache.pdfbox.pdmodel.documentinterchange.markedcontent.PDPropertyList.getCOSObject(),0,24,4,11,0,0
org.apache.pdfbox.pdmodel.interactive.action.PDActionSound.setS(String),14,6,0,0,3,2
org.apache.pdfbox.cos.COSObjectKey.toString(),3,177,11,43,0,0
org.apache.pdfbox.preflight.process.reflect.FontValidationProcess.validate(PreflightContext),14,39,0,0,5,13
org.apache.pdfbox.pdmodel.fdf.FDFField.FDFField(),3,62,8,14,1,1
org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm.hasXFA(),6,35,8,11,1,1
org.apache.pdfbox.pdmodel.common.function.type4.Parser.Tokenizer.scanNewLine(),0,14,3,4,2,4
org.apache.pdfbox.pdmodel.graphics.color.PDOutputIntent.setOutputConditionIdentifier(String),14,254,10,48,3,3
"org.apache.pdfbox.pdmodel.encryption.RC4Cipher.write(byte[], OutputStream)",14,6,3,1,2,1
org.apache.pdfbox.io.MemoryUsageSetting.setupTempFileOnly(),14,13,3,7,2,1
org.apache.pdfbox.pdmodel.graphics.shading.Patch.getFlag1Edge(),12,47,8,14,0,0
org.apache.pdfbox.pdmodel.common.PDNameTreeNode.setParent(PDNameTreeNode),14,32,3,1,5,12
org.apache.pdfbox.tools.ExtractImages.ExtractImages(),14,383,17,96,0,0
org.apache.pdfbox.pdfparser.BaseParser.readExpectedString(String),3,59,5,21,4,3
org.apache.pdfbox.pdfparser.COSParser.getStartxrefOffset(),7,247,11,59,1,3
org.apache.pdfbox.pdmodel.interactive.action.PDActionURI.setS(String),14,6,0,0,3,2
org.apache.pdfbox.examples.signature.CreateSignatureBase.signTimeStamps(CMSSignedData),14,4,3,1,0,0
org.apache.pdfbox.preflight.font.FontValidator.getFontContainer(),14,100,12,22,0,0
org.apache.pdfbox.filter.ASCII85OutputStream.close(),14,6,2,2,2,1
org.apache.pdfbox.examples.pdmodel.RemoveFirstPage.main(String[]),14,297,0,0,15,57
org.apache.pdfbox.pdmodel.font.PDType3Font.getBoundingBox(),14,102,0,0,7,29
org.apache.pdfbox.pdmodel.interactive.form.PDTextField.setMaxLen(int),14,7,0,0,3,2
"org.apache.pdfbox.debugger.ui.textsearcher.SearchEngine.SearchEngine(JTextComponent, Highlighter.HighlightPainter)",14,4,3,1,0,0
org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators.Cvr.execute(ExecutionContext),14,3,0,0,1,2
org.apache.pdfbox.debugger.ui.textsearcher.SearchPanel.getPanel(),14,2,1,1,0,0
org.apache.pdfbox.pdmodel.interactive.action.PDFormFieldAdditionalActions.getCOSObject(),14,318,16,61,0,0
"org.apache.pdfbox.io.ScratchFileBuffer.read(byte[], int, int)",3,11,1,2,4,4
org.apache.pdfbox.preflight.parser.PreflightParser.parseCOSArray(),14,67,0,0,6,19
org.apache.pdfbox.io.RandomAccessBufferedFileInputStream.isEOF(),14,7,0,0,4,2
org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.getGIDToCode(),14,41,6,6,12,6
"org.apache.pdfbox.pdmodel.PDDocument.addSignature(PDSignature, SignatureInterface)",8,436,15,58,7,41
org.apache.pdfbox.preflight.font.SimpleFontValidator.validate(),14,75,0,0,12,18
"org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.setFourColors(String, PDFourColours)",14,33,1,1,7,10
"org.apache.pdfbox.pdmodel.interactive.form.PDSignatureField.PDSignatureField(PDAcroForm, COSDictionary, PDNonTerminalField)",4,28,5,9,2,1
org.apache.pdfbox.pdmodel.documentinterchange.prepress.PDBoxStyle.PDBoxStyle(),14,2,0,0,1,1
org.apache.pdfbox.pdmodel.common.COSArrayList.isEmpty(),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkInfo.PDMarkInfo(),14,2,0,0,1,1
"org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.setRangeForComponent(PDRange, int)",14,16,0,0,2,10
org.apache.pdfbox.examples.pdmodel.CreateGradientShadingPDF.create(String),14,554,2,1,15,97
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitRectangleDestination.PDPageFitRectangleDestination(COSArray),2,13,3,9,1,1
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureTreeRoot.getK(),14,4,0,0,2,2
org.apache.pdfbox.pdmodel.PDPage.hasContents(),2,379,8,106,2,3
"org.apache.pdfbox.pdmodel.font.PDType0Font.load(PDDocument, InputStream, boolean)",14,171,0,0,11,50
org.apache.pdfbox.debugger.hexviewer.HexPane.keyPressed(KeyEvent),14,4,0,0,2,2
"org.apache.pdfbox.preflight.process.reflect.ExtGStateValidationProcess.checkSoftMask(PreflightContext, COSDictionary)",14,44,6,11,3,4
org.apache.pdfbox.pdfparser.BaseParser.parseCOSString(),2,86,5,29,3,5
"org.apache.pdfbox.contentstream.PDFStreamEngine.processOperator(Operator, List)",1,380,13,67,1,5
org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceCharacteristicsDictionary.setBackground(PDColor),14,11,0,0,4,4
org.apache.pdfbox.pdmodel.graphics.pattern.PDTilingPattern.setYStep(float),14,7,0,0,3,2
org.apache.pdfbox.pdmodel.graphics.color.PDSeparation.toRGB(float[]),1,5,1,2,1,2
org.apache.pdfbox.pdmodel.font.encoding.Encoding.getEncodingName(),0,52,12,11,0,0
"org.apache.pdfbox.filter.Filter.encode(InputStream, OutputStream, COSDictionary)",0,10,4,4,0,0
org.apache.pdfbox.pdmodel.interactive.action.PDActionLaunch.setO(String),14,7,0,0,3,3
org.apache.pdfbox.pdmodel.PDDocumentCatalog.getMarkInfo(),11,278,8,76,2,2
org.apache.pdfbox.text.PDFTextStripper.writePage(),5,246,10,32,4,34
org.apache.pdfbox.util.DateConverter.toCalendar(String),2,14,3,1,3,4
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDThreadBead.setNextBead(PDThreadBead),4,19,5,4,4,3
org.apache.pdfbox.debugger.ui.ArrayEntry.getValue(),0,118,8,48,0,0
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationFreeText.setJustification(String),14,99,7,47,3,2
org.apache.pdfbox.pdmodel.graphics.shading.PDShading.setShadingType(int),14,552,16,97,3,2
org.apache.pdfbox.pdmodel.fdf.FDFDictionary.getStatus(),14,6,0,0,3,2
"org.apache.pdfbox.cos.COSDictionary.getFloat(String, float)",3,13,2,3,3,3
org.apache.pdfbox.pdfparser.BaseParser.checkForMissingCloseParen(int),2,12,4,4,1,1
org.apache.pdfbox.pdmodel.interactive.action.PDActionLaunch.PDActionLaunch(COSDictionary),3,21,4,13,1,1
org.apache.pdfbox.examples.pdmodel.ExtractTTFFonts.main(String[]),14,424,0,0,15,95
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValue.setSubFilter(List),14,10,0,0,3,5
"org.apache.pdfbox.contentstream.operator.state.SetGraphicsStateParameters.process(Operator, List)",14,226,0,0,12,50
"org.apache.pdfbox.pdmodel.common.function.PDFunction.interpolate(float, float, float, float, float)",0,105,10,23,0,0
org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences.setViewArea(String),14,6,0,0,3,2
org.apache.pdfbox.pdmodel.fdf.FDFIconFit.getScaleOption(),14,7,0,0,3,3
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationUnknown.PDAnnotationUnknown(COSDictionary),3,31,5,12,3,1
org.apache.pdfbox.examples.pdmodel.UsingTextMatrix.UsingTextMatrix(),14,162,11,50,0,0
org.apache.pdfbox.util.Matrix.extractTranslating(),14,2,0,0,1,1
"org.apache.pdfbox.debugger.hexviewer.SelectEvent.SelectEvent(int, String)",0,27,5,9,0,0
org.apache.pdfbox.pdmodel.common.PDRectangle.setUpperRightY(float),2,571,16,112,2,2
"org.apache.pdfbox.pdmodel.interactive.digitalsignature.COSFilterInputStream.COSFilterInputStream(InputStream, int[])",0,19,7,6,0,0
org.apache.pdfbox.pdmodel.graphics.shading.PDShading.toPaint(Matrix),0,191,11,34,0,0
"org.apache.pdfbox.pdmodel.graphics.shading.PatchMeshesShadingContext.PatchMeshesShadingContext(PDShadingType6, ColorModel, AffineTransform, Matrix, Rectangle, int)",12,178,1,2,13,26
org.apache.pdfbox.pdmodel.graphics.color.PDDeviceN.toRGBWithTintTransform(WritableRaster),14,14,2,2,3,4
org.apache.pdfbox.text.PDFTextStripper.getPageStart(),5,2,1,1,0,0
org.apache.pdfbox.preflight.process.CatalogValidationProcess.validateOCProperties(PreflightContext),14,111,10,26,4,4
org.apache.pdfbox.pdfwriter.COSStandardOutputStream.writeLF(),14,3,0,0,2,1
"org.apache.pdfbox.tools.WriteDecodedDoc.doIt(String, String, String)",14,290,2,3,14,62
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValue.PDSeedValue(COSDictionary),14,6,3,2,1,1
org.apache.pdfbox.debugger.PDFDebugger.createFileMenu.(Anon_4).actionPerformed(ActionEvent),14,307,0,0,17,61
org.apache.pdfbox.pdmodel.fdf.FDFDocument.load(File),14,239,0,0,12,55
"org.apache.pdfbox.cos.COSArray.getName(int, String)",1,4,1,1,1,2
org.apache.pdfbox.cos.COSStream.close(),0,187,12,34,0,0
org.apache.pdfbox.multipdf.LayerUtility.LayerUtility(PDDocument),14,404,16,59,1,1
org.apache.pdfbox.pdfwriter.COSWriter.setStandardOutput(COSStandardOutputStream),0,7,2,4,0,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine.getBorderStyle(),14,5,0,0,2,3
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValue.setReasonsd(List),14,10,0,0,3,5
org.apache.pdfbox.pdmodel.interactive.form.PDCheckBox.getOnValue(),7,53,8,7,5,11
org.apache.pdfbox.pdmodel.encryption.PDEncryption.getCOSDictionary(),3,106,7,39,0,0
org.apache.pdfbox.pdmodel.PDPageContentStream.setTextMatrix(Matrix),3,385,16,57,3,3
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationUnderline.FDFAnnotationUnderline(Element),14,170,5,39,7,40
"org.apache.pdfbox.debugger.ui.FileOpenSaveDialog.FileOpenSaveDialog(Component, FileFilter)",0,308,17,61,0,0
org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators.Ceiling.execute(ExecutionContext),14,3,0,0,1,2
org.apache.pdfbox.debugger.flagbitspane.FlagBitsPaneView.createView(),14,2,1,1,0,0
org.apache.pdfbox.pdmodel.graphics.color.PDColor.getComponents(),0,205,7,64,0,0
org.apache.pdfbox.debugger.PDFDebugger.exitForm(WindowEvent),14,13,1,1,3,5
org.apache.pdfbox.cos.COSOutputStream.close(),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationCircle.setFringe(PDRectangle),14,17,4,5,3,2
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationLine.setLeaderExtend(float),14,98,7,44,3,2
org.apache.pdfbox.preflight.parser.PreflightParser.parseCOSName(),14,19,0,0,3,10
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueTimeStamp.getCOSObject(),14,4,3,1,0,0
org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(String[]),2,9,2,2,2,2
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner.yAxis(float),0,6,2,3,0,0
org.apache.pdfbox.tools.PDFText2HTML.FontState.closeTag(String),0,2,1,1,0,0
org.apache.pdfbox.debugger.streampane.Stream.isImage(),8,131,10,43,0,0
"org.apache.pdfbox.rendering.PageDrawer.drawGlyph2D(Glyph2D, PDFont, int, Vector, AffineTransform)",14,290,4,6,14,43
"org.apache.pdfbox.pdmodel.encryption.SecurityHandler.encryptDataAESother(byte[], InputStream, OutputStream, boolean)",1,14,5,4,1,1
org.apache.pdfbox.pdmodel.fdf.FDFField.setClearWidgetFieldFlags(int),14,6,0,0,3,2
org.apache.pdfbox.filter.ccitt.TIFFFaxDecoder.decodeBlackCodeWord(),14,12,3,5,1,3
org.apache.pdfbox.pdfparser.FDFParser.init(),8,31,5,5,5,8
org.apache.pdfbox.pdmodel.PDJavascriptNameTreeNode.convertCOSToPD(COSBase),14,22,0,0,4,14
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDUserProperty.isHidden(),5,25,5,6,5,2
org.apache.pdfbox.pdmodel.common.COSArrayList.toArray(X[]),-1,1,0,0,0,0
"org.apache.pdfbox.filter.ccitt.PackedBitArray.setBits(int, int, int)",14,6,0,0,2,3
org.apache.pdfbox.debugger.pagepane.PagePane.getPanel(),14,42,8,10,0,0
org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences.setHideMenubar(boolean),14,5,0,0,3,2
org.apache.pdfbox.pdmodel.font.PDCIDFontType2Embedder.buildWidths(COSDictionary),8,24,5,5,3,4
org.apache.pdfbox.pdmodel.PDResources.getPropertiesNames(),14,5,0,0,3,2
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.setAllColumnWidths(float),14,33,0,0,8,11
org.apache.pdfbox.pdmodel.graphics.shading.Type1ShadingContext.dispose(),14,2,0,0,1,1
"org.apache.pdfbox.preflight.process.TrailerValidationProcess.checkLinearizedDictionnary(PreflightContext, COSDictionary)",14,83,7,19,4,4
org.apache.pdfbox.pdmodel.interactive.form.AppearanceStyle.getFont(),10,57,6,20,0,0
org.apache.pdfbox.debugger.ui.RecentFiles.removeFile(String),12,302,16,61,0,0
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType7.PDShadingType7(COSDictionary),4,16,6,5,4,1
org.apache.pdfbox.pdfwriter.COSWriter.doWriteBody(COSDocument),14,115,9,25,3,14
org.apache.pdfbox.debugger.ui.ErrorDialog.toString(StackTraceElement[]),0,3,1,1,1,1
"org.apache.pdfbox.pdmodel.graphics.PDXObject.PDXObject(PDStream, COSName)",3,16,4,3,3,3
org.apache.pdfbox.io.RandomAccessBufferedFileInputStream.(Anon_1).removeEldestEntry(Map.Entry),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.PDEmbeddedFilesNameTreeNode.PDEmbeddedFilesNameTreeNode(),14,182,10,45,2,1
org.apache.pdfbox.pdmodel.interactive.measurement.PDNumberFormatDictionary.setThousandsSeparator(String),14,11,0,0,4,3
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.getLineHeight(),14,76,7,35,4,4
org.apache.pdfbox.preflight.font.Type3FontValidator.checkMandatoryField(),14,357,12,60,4,4
org.apache.pdfbox.preflight.font.descriptor.FontDescriptorHelper.getMetaDataStreamAsBytes(PDMetadata),14,47,4,6,8,8
org.apache.pdfbox.pdmodel.fdf.FDFDocument.loadXFDF(InputStream),14,195,0,0,10,72
org.apache.pdfbox.pdmodel.common.function.PDFunction.getPDStream(),0,66,9,14,0,0
org.apache.pdfbox.cos.COSName.getName(),0,874,15,213,0,0
org.apache.pdfbox.pdmodel.fdf.FDFDocument.save(File),-1,1,0,0,0,0
org.apache.pdfbox.tools.PDFMerger.usage(),14,521,16,96,0,0
"org.apache.pdfbox.filter.LZWFilter.decode(InputStream, OutputStream, COSDictionary, int)",14,21,0,0,3,11
org.apache.pdfbox.pdmodel.interactive.action.PDActionResetForm.setFields(COSArray),14,3,0,0,2,1
org.apache.pdfbox.pdmodel.common.function.PDFunctionType0.calcSampleIndex(int[]),14,47,10,8,3,5
org.apache.pdfbox.pdmodel.graphics.color.PDIndexed.setBaseColorSpace(PDColorSpace),14,3,0,0,1,2
org.apache.pdfbox.debugger.treestatus.TreeStatusPane.init(),1,2,1,1,0,0
org.apache.pdfbox.pdmodel.graphics.shading.PDShading.setBackground(COSArray),14,3,0,0,2,1
"org.apache.pdfbox.pdmodel.font.PDType3CharProc.parseWidth(Operator, List)",14,82,6,29,1,2
org.apache.pdfbox.pdmodel.graphics.shading.Patch.getShadedTriangles(CoordinateColorPair[][]),2,18,3,4,3,5
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDThreadBead.getPage(),14,7,0,0,3,2
org.apache.pdfbox.rendering.PageDrawer.beginTextClip(),14,5,3,2,0,0
org.apache.pdfbox.cos.COSDictionary.getNameAsString(COSName),2,400,13,117,2,3
org.apache.pdfbox.pdmodel.font.PDFontDescriptor.setLeading(float),14,6,0,0,3,2
org.apache.pdfbox.pdmodel.interactive.form.AppearanceGeneratorHelper.tokenize(PDAppearanceStream),10,434,10,73,6,29
