method,LOC,Cyclomatic,FanIn,FanOut
org.apache.cxf.systest.ws.x509.StaxServer.StaxServer(),2,1,0,1
org.apache.cxf.systest.ws.x509.StaxServer.run(),6,1,0,5
"org.apache.cxf.tools.java2wsdl.processor.internal.jaxws.RequestWrapperTest.getOperation(Class<?>, String)",11,3,8,10
org.apache.cxf.tools.java2wsdl.processor.internal.jaxws.RequestWrapperTest.testBuildRequestFields(),31,1,0,11
org.apache.cxf.tools.java2wsdl.processor.internal.jaxws.RequestWrapperTest.testNoAnnotationNoClass(),27,1,0,23
org.apache.cxf.tools.java2wsdl.processor.internal.jaxws.RequestWrapperTest.testWithAnnotationNoClass(),12,1,0,12
org.apache.cxf.tools.java2wsdl.processor.internal.jaxws.RequestWrapperTest.testWithAnnotationWithClass(),12,1,0,12
org.apache.cxf.tools.java2wsdl.processor.internal.jaxws.RequestWrapperTest.testCXF1752(),14,1,0,9
"org.apache.cxf.logging.NoOpFaultListener.faultOccurred(Exception, String, Message)",3,1,0,1
org.apache.cxf.rs.security.oauth2.common.OOBAuthorizationResponse.getClientId(),3,1,1,1
org.apache.cxf.rs.security.oauth2.common.OOBAuthorizationResponse.setClientId(String),3,1,2,1
org.apache.cxf.rs.security.oauth2.common.OOBAuthorizationResponse.getUserId(),3,1,1,1
org.apache.cxf.rs.security.oauth2.common.OOBAuthorizationResponse.setUserId(String),3,1,2,1
org.apache.cxf.rs.security.oauth2.common.OOBAuthorizationResponse.getClientDescription(),3,1,1,1
org.apache.cxf.rs.security.oauth2.common.OOBAuthorizationResponse.setClientDescription(String),3,1,2,1
"org.apache.cxf.staxutils.transform.DelegatingNamespaceContext.DelegatingNamespaceContext(NamespaceContext, Map<String, String>)",6,1,5,6
org.apache.cxf.staxutils.transform.DelegatingNamespaceContext.down(),4,1,6,2
org.apache.cxf.staxutils.transform.DelegatingNamespaceContext.up(),4,1,5,1
"org.apache.cxf.staxutils.transform.DelegatingNamespaceContext.addPrefix(String, String)",6,2,11,3
org.apache.cxf.staxutils.transform.DelegatingNamespaceContext.findUniquePrefix(String),17,5,7,5
org.apache.cxf.staxutils.transform.DelegatingNamespaceContext.getNamespaceURI(String),24,8,14,9
org.apache.cxf.staxutils.transform.DelegatingNamespaceContext.getPrefix(String),34,11,19,10
org.apache.cxf.staxutils.transform.DelegatingNamespaceContext.getPrefixes(String),11,4,4,9
org.apache.cxf.systest.http.auth.DigestAuthTest.DigestAuthTest(),2,1,0,1
org.apache.cxf.systest.http.auth.DigestAuthTest.startServer(),4,1,0,2
org.apache.cxf.systest.http.auth.DigestAuthTest.testDigestAuth(),20,1,4,13
org.apache.cxf.systest.http.auth.DigestAuthTest.testNoAuth(),18,2,5,10
org.apache.cxf.systest.schema_validation.SchemaValidationImpl.setComplexStruct(ComplexStruct),3,1,0,1
org.apache.cxf.systest.schema_validation.SchemaValidationImpl.setOccuringStruct(OccuringStruct),3,1,0,1
org.apache.cxf.systest.schema_validation.SchemaValidationImpl.getComplexStruct(String),6,1,1,4
org.apache.cxf.systest.schema_validation.SchemaValidationImpl.getOccuringStruct(String),8,1,1,5
org.apache.cxf.systest.schema_validation.SchemaValidationImpl.doSomething(SomeRequest),17,4,1,5
"org.apache.cxf.systest.schema_validation.SchemaValidationImpl.doSomethingWithHeader(SomeRequestWithHeader, SomeHeader)",4,1,0,1
org.apache.cxf.systest.jaxrs.security.saml.JAXRSSamlTest.startServers(),4,1,0,2
org.apache.cxf.systest.jaxrs.security.saml.JAXRSSamlTest.testGetBookSAMLTokenAsHeader(),16,4,3,8
org.apache.cxf.systest.jaxrs.security.saml.JAXRSSamlTest.testInvalidSAMLTokenAsHeader(),13,1,1,12
org.apache.cxf.systest.jaxrs.security.saml.JAXRSSamlTest.testGetBookSAMLTokenInForm(),20,4,5,14
org.apache.cxf.systest.jaxrs.security.saml.JAXRSSamlTest.testEnvelopedSelfSignedSAMLToken(),3,1,0,1
org.apache.cxf.systest.jaxrs.security.saml.JAXRSSamlTest.testBearerSignedDifferentAlgorithms(),8,1,2,6
org.apache.cxf.systest.jaxrs.security.saml.JAXRSSamlTest.testEnvelopedUnsignedSAMLToken(),3,1,0,1
org.apache.cxf.systest.jaxrs.security.saml.JAXRSSamlTest.testGetBookPreviousSAMLTokenAsHeader(),17,4,3,8
org.apache.cxf.systest.jaxrs.security.saml.JAXRSSamlTest.testGetBookPreviousSAMLTokenInForm(),21,4,5,14
org.apache.cxf.systest.jaxrs.security.saml.JAXRSSamlTest.doTestEnvelopedSAMLToken(boolean),3,1,3,2
"org.apache.cxf.systest.jaxrs.security.saml.JAXRSSamlTest.doTestEnvelopedSAMLToken(boolean, CallbackHandler)",22,5,9,16
"org.apache.cxf.systest.jaxrs.security.saml.JAXRSSamlTest.createWebClient(String, Interceptor<Message>, Object)",5,1,5,3
"org.apache.cxf.systest.jaxrs.security.saml.JAXRSSamlTest.createWebClient(String, Interceptor<Message>, Object, CallbackHandler)",24,2,10,15
"org.apache.cxf.systest.jaxrs.security.saml.JAXRSSamlTest.createWebClientForExistingToken(String, Interceptor<Message>, Object)",16,2,5,13
org.apache.cxf.rs.security.saml.SamlEnvelopedOutInterceptor.SamlEnvelopedOutInterceptor(),4,1,1,4
org.apache.cxf.rs.security.saml.SamlEnvelopedOutInterceptor.SamlEnvelopedOutInterceptor(boolean),9,2,2,5
"org.apache.cxf.rs.security.saml.SamlEnvelopedOutInterceptor.processDocument(Message, Document)",4,1,2,2
"org.apache.cxf.rs.security.saml.SamlEnvelopedOutInterceptor.createEnvelopedSamlToken(Message, Document)",27,3,5,18
org.apache.cxf.rs.security.saml.SamlEnvelopedOutInterceptor.setEnvelopeName(String),3,1,2,2
org.apache.cxf.rs.security.saml.SamlEnvelopedOutInterceptor.setEnvelopeQName(QName),6,2,3,6
"org.apache.cxf.transport.servlet.ServletDestinationFactory.createDestination(EndpointInfo, Bus, DestinationRegistry)",5,1,3,3
org.apache.cxf.systest.ws.rm.ManagedEndpointsTest.startServer(),4,1,1,2
org.apache.cxf.systest.ws.rm.ManagedEndpointsTest.stopServer(),3,1,1,1
org.apache.cxf.systest.ws.rm.ManagedEndpointsTest.stopBus(),3,1,1,1
org.apache.cxf.systest.ws.rm.ManagedEndpointsTest.testManagedEndpointsOneway(),39,1,8,21
org.apache.cxf.systest.ws.rm.ManagedEndpointsTest.testManagedEndpointsOneway12(),45,1,10,23
"org.apache.cxf.systest.ws.rm.ManagedEndpointsTest.testOperation(MBeanServer, Greeter, ObjectName, ObjectName, String, String)",73,3,13,13
"org.apache.cxf.systest.ws.rm.ManagedEndpointsTest.getSingleDestinationSequenceId(MBeanServer, ObjectName)",7,1,5,3
"org.apache.cxf.systest.ws.rm.ManagedEndpointsTest.getSingleSourceSequenceId(MBeanServer, ObjectName)",8,1,6,3
org.apache.cxf.systest.ws.rm.ManagedEndpointsTest.testSuspendAndResumeSourceSequence(),52,3,7,17
org.apache.cxf.systest.ws.rm.ManagedEndpointsTest.prepareClient(),8,1,5,8
org.apache.cxf.systest.ws.rm.ManagedEndpointsTest.checkServerReady(long),14,4,3,3
"org.apache.cxf.systest.ws.rm.ManagedEndpointsTest.verifyArray(String, Object, T[], boolean)",20,5,8,5
"org.apache.cxf.systest.ws.rm.ManagedEndpointsTest.verifySourceSequence(Object, String, long, int)",7,1,5,2
"org.apache.cxf.systest.ws.rm.ManagedEndpointsTest.verifyRetransmissionStatus(Object, long, int)",11,2,4,6
"org.apache.cxf.systest.ws.rm.ManagedEndpointsTest.verifyValue(CompositeData, String, Object)",4,1,5,2
"org.apache.cxf.systest.ws.rm.ManagedEndpointsTest.getValue(CompositeData, String)",9,2,4,3
"org.apache.cxf.systest.ws.rm.ManagedEndpointsTest.getEndpointName(MBeanServer, RMManager)",8,1,7,7
"org.apache.cxf.systest.ws.rm.ManagedEndpointsTest.AcknowledgementListener.handleNotification(Notification, Object)",6,2,1,2
org.apache.cxf.systest.ws.rm.ManagedEndpointsTest.InProcessServer.run(),11,1,6,9
org.apache.cxf.systest.ws.rm.ManagedEndpointsTest.InProcessServer.stop(),4,1,3,2
org.apache.cxf.systest.ws.rm.ManagedEndpointsTest.InProcessServer.isReady(),3,1,2,1
org.apache.cxf.binding.coloc.ColocMessageObserverTest.setUp(),8,1,2,9
org.apache.cxf.binding.coloc.ColocMessageObserverTest.tearDown(),3,1,0,1
org.apache.cxf.binding.coloc.ColocMessageObserverTest.testSetExchangeProperties(),28,1,8,24
org.apache.cxf.binding.coloc.ColocMessageObserverTest.testObserverOnMessage(),30,1,11,26
"org.apache.cxf.binding.coloc.ColocMessageObserverTest.TestColocMessageObserver.TestColocMessageObserver(Endpoint, Bus)",3,1,3,2
"org.apache.cxf.binding.coloc.ColocMessageObserverTest.TestColocMessageObserver.setExchangeProperties(Exchange, Message)",5,1,4,1
org.apache.cxf.binding.coloc.ColocMessageObserverTest.TestColocMessageObserver.addColocInterceptors(),3,1,0,2
org.apache.cxf.bus.spring.SpringBus.setApplicationContext.(Anon_1).onApplicationEvent(ApplicationEvent),3,1,1,1
org.apache.cxf.bus.spring.BusDefinitionParser.BusConfig.BusConfig(String),3,1,1,2
org.apache.cxf.bus.spring.BusDefinitionParser.BusConfig.setBus(Bus),29,9,6,17
org.apache.cxf.bus.spring.BusDefinitionParser.BusConfig.setApplicationContext(ApplicationContext),5,2,1,0
org.apache.cxf.bus.spring.BusDefinitionParser.BusConfig.getOutFaultInterceptors(),6,2,2,3
org.apache.cxf.bus.spring.BusDefinitionParser.BusConfig.getInFaultInterceptors(),6,2,2,3
org.apache.cxf.bus.spring.BusDefinitionParser.BusConfig.getInInterceptors(),6,2,2,3
org.apache.cxf.bus.spring.BusDefinitionParser.BusConfig.getOutInterceptors(),6,2,2,3
org.apache.cxf.bus.spring.BusDefinitionParser.BusConfig.setInInterceptors(List<Interceptor>),7,2,2,3
org.apache.cxf.bus.spring.BusDefinitionParser.BusConfig.setInFaultInterceptors(List<Interceptor>),7,2,2,3
org.apache.cxf.bus.spring.BusDefinitionParser.BusConfig.setOutInterceptors(List<Interceptor>),7,2,2,3
org.apache.cxf.bus.spring.BusDefinitionParser.BusConfig.setOutFaultInterceptors(List<Interceptor>),7,2,2,3
org.apache.cxf.bus.spring.BusDefinitionParser.BusConfig.getFeatures(),6,2,2,2
org.apache.cxf.bus.spring.BusDefinitionParser.BusConfig.setFeatures(Collection<? extends Feature>),7,2,2,3
org.apache.cxf.bus.spring.BusDefinitionParser.BusConfig.getProperties(),6,2,2,2
"org.apache.cxf.bus.spring.BusDefinitionParser.BusConfig.setProperties(Map<String, Object>)",7,2,2,2
org.apache.cxf.bus.spring.BusDefinitionParser.BusConfig.setId(String),3,1,1,1
org.apache.cxf.jaxrs.impl.EvaluatePreconditionsTest.setUp(),6,1,4,5
org.apache.cxf.jaxrs.impl.EvaluatePreconditionsTest.testUnconditional200(),5,1,2,4
org.apache.cxf.jaxrs.impl.EvaluatePreconditionsTest.testIfModified200(),6,1,6,6
org.apache.cxf.jaxrs.impl.EvaluatePreconditionsTest.testIfNoneMatch304(),5,1,4,5
org.apache.cxf.jaxrs.impl.EvaluatePreconditionsTest.testIfNoneMatch200(),5,1,4,5
org.apache.cxf.jaxrs.impl.EvaluatePreconditionsTest.testIfModified304(),5,1,5,5
org.apache.cxf.jaxrs.impl.EvaluatePreconditionsTest.testIfNoneMatchIfModified304(),6,1,7,6
org.apache.cxf.jaxrs.impl.EvaluatePreconditionsTest.testIfNoneMatchIfModified200(),6,1,7,6
org.apache.cxf.jaxrs.impl.EvaluatePreconditionsTest.testIfNoneMatchIfModified200Two(),7,1,8,7
org.apache.cxf.jaxrs.impl.EvaluatePreconditionsTest.getRequest(String...),12,2,12,7
org.apache.cxf.systest.jaxrs.extraction.JAXRSClientServerTikaTest.startServers(),5,1,0,4
org.apache.cxf.systest.jaxrs.extraction.JAXRSClientServerTikaTest.setUp(),3,1,0,2
org.apache.cxf.systest.jaxrs.extraction.JAXRSClientServerTikaTest.testUploadIndexAndSearchPdfFile(),9,1,1,10
org.apache.cxf.systest.jaxrs.extraction.JAXRSClientServerTikaTest.testUploadIndexAndSearchPdfFileUsingUserDefinedDatePattern(),9,1,1,10
org.apache.cxf.systest.jaxrs.extraction.JAXRSClientServerTikaTest.search(String),6,1,4,5
org.apache.cxf.systest.jaxrs.extraction.JAXRSClientServerTikaTest.createWebClient(String),6,1,6,7
org.apache.cxf.systest.jaxrs.extraction.JAXRSClientServerTikaTest.Server.run(),15,1,2,11
org.apache.cxf.systest.jaxrs.extraction.JAXRSClientServerTikaTest.Server.main(String[]),11,2,2,4
org.apache.cxf.systest.jaxrs.JAXRSDataBindingTest.startServers(),6,1,0,4
org.apache.cxf.systest.jaxrs.JAXRSDataBindingTest.testGetBookJIBX(),9,1,1,8
org.apache.cxf.jibx.JibxDataBinding.createReader(Class<T>),6,2,1,2
org.apache.cxf.jibx.JibxDataBinding.createWriter(Class<T>),6,2,1,2
org.apache.cxf.jibx.JibxDataBinding.getSupportedReaderFormats(),3,1,1,1
org.apache.cxf.jibx.JibxDataBinding.getSupportedWriterFormats(),3,1,1,1
org.apache.cxf.jibx.JibxDataBinding.initialize(Service),21,6,4,12
"org.apache.cxf.jibx.JibxDataBinding.createWrapperHelper(Class<?>, QName, List<String>, List<String>, List<Class>)",37,6,6,13
org.apache.cxf.systest.jaxrs.jibx.JibxResource.getBook(),6,1,1,3
org.apache.cxf.aegis.type.basic.BeanTest.setUp(),7,1,1,2
org.apache.cxf.aegis.type.basic.BeanTest.defaultContext(),5,1,16,5
org.apache.cxf.aegis.type.basic.BeanTest.testBean(),26,1,1,18
org.apache.cxf.aegis.type.basic.BeanTest.testBeanWithXsiType(),17,1,1,19
org.apache.cxf.aegis.type.basic.BeanTest.testUnmappedProperty(),21,1,1,24
org.apache.cxf.aegis.type.basic.BeanTest.testAttributeMap(),38,5,1,29
org.apache.cxf.aegis.type.basic.BeanTest.testAttributeMapDifferentNS(),27,1,1,30
org.apache.cxf.aegis.type.basic.BeanTest.testNullProperties(),41,7,1,25
org.apache.cxf.aegis.type.basic.BeanTest.testNillableInt(),32,5,1,22
org.apache.cxf.aegis.type.basic.BeanTest.testNillableAnnotation(),34,5,2,27
org.apache.cxf.aegis.type.basic.BeanTest.testNillableIntMinOccurs1(),29,4,2,27
org.apache.cxf.aegis.type.basic.BeanTest.testCharMappings(),25,4,2,19
org.apache.cxf.aegis.type.basic.BeanTest.testByteMappings(),41,5,2,33
org.apache.cxf.aegis.type.basic.BeanTest.testNullNonNillableWithDate(),13,1,1,12
org.apache.cxf.aegis.type.basic.BeanTest.testExtendedBean(),15,1,2,14
org.apache.cxf.aegis.type.basic.BeanTest.testByteBean(),21,1,2,22
org.apache.cxf.aegis.type.basic.BeanTest.testGetSetRequired(),18,1,1,12
org.apache.cxf.aegis.type.basic.BeanTest.testInterfaceBeans(),29,1,1,16
org.apache.cxf.aegis.type.basic.BeanTest.testEnumBean(),8,1,1,9
org.apache.cxf.aegis.type.basic.BeanTest.BadBean.delete(),3,1,0,1
org.apache.cxf.aegis.type.basic.BeanTest.BadBean2.setString(String),2,1,0,0
org.apache.cxf.aegis.type.basic.BeanTest.BeanWithNillableItem.getItem(),3,1,1,1
org.apache.cxf.aegis.type.basic.BeanTest.BeanWithNillableItem.setItem(IntBean),3,1,1,1
org.apache.cxf.aegis.type.basic.BeanTest.BeanWithNillableItem.getItemNotNillable(),3,1,1,1
org.apache.cxf.aegis.type.basic.BeanTest.BeanWithNillableItem.setItemNotNillable(Integer),3,1,1,1
org.apache.cxf.aegis.type.basic.BeanTest.ByteBean.getData(),3,1,2,1
org.apache.cxf.aegis.type.basic.BeanTest.ByteBean.setData(byte[]),3,1,1,1
org.apache.cxf.aegis.type.basic.BeanTest.DateBean.getDate(),3,1,1,1
org.apache.cxf.aegis.type.basic.BeanTest.DateBean.setDate(Date),3,1,1,1
org.apache.cxf.aegis.type.basic.BeanTest.EnumBean.values(),0,1,0,1
org.apache.cxf.aegis.type.basic.BeanTest.EnumBean.valueOf(),0,1,0,1
org.apache.cxf.aegis.type.basic.BeanTest.ExtendedBean.getHowdy(),3,1,1,1
org.apache.cxf.aegis.type.basic.BeanTest.ExtendedBean.setHowdy(String),3,1,2,1
org.apache.cxf.aegis.type.basic.BeanTest.GoodBean.getString(),3,1,1,1
org.apache.cxf.aegis.type.basic.BeanTest.IntBean.getInt1(),3,1,1,1
org.apache.cxf.aegis.type.basic.BeanTest.IntBean.setInt1(Integer),3,1,1,1
org.apache.cxf.aegis.type.basic.BeanTest.IntBean.getInt2(),3,1,1,1
org.apache.cxf.aegis.type.basic.BeanTest.IntBean.setInt2(int),3,1,1,1
org.apache.cxf.jaxrs.client.spec.ClientRequestFilterInterceptor.ClientRequestFilterInterceptor(),3,1,2,2
org.apache.cxf.jaxrs.client.spec.ClientRequestFilterInterceptor.handleMessage(Message),31,6,5,19
"org.apache.cxf.jaxrs.client.spec.ClientRequestContextImpl.ClientRequestContextImpl(Message, boolean)",4,1,4,2
org.apache.cxf.jaxrs.client.spec.ClientRequestContextImpl.getMediaType(),7,3,2,6
org.apache.cxf.jaxrs.client.spec.ClientRequestContextImpl.getClient(),3,1,1,3
org.apache.cxf.jaxrs.client.spec.ClientRequestContextImpl.getConfiguration(),4,1,1,3
org.apache.cxf.jaxrs.client.spec.ClientRequestContextImpl.getMessageContent(),7,2,2,4
org.apache.cxf.jaxrs.client.spec.ClientRequestContextImpl.getEntity(),3,1,2,2
org.apache.cxf.jaxrs.client.spec.ClientRequestContextImpl.getEntityAnnotations(),4,2,1,3
org.apache.cxf.jaxrs.client.spec.ClientRequestContextImpl.getEntityClass(),4,2,1,3
org.apache.cxf.jaxrs.client.spec.ClientRequestContextImpl.getEntityType(),4,2,1,3
org.apache.cxf.jaxrs.client.spec.ClientRequestContextImpl.getEntityStream(),3,1,1,2
org.apache.cxf.jaxrs.client.spec.ClientRequestContextImpl.hasEntity(),3,1,1,2
"org.apache.cxf.jaxrs.client.spec.ClientRequestContextImpl.setEntity(Object, Annotation[], MediaType)",11,3,6,7
org.apache.cxf.jaxrs.client.spec.ClientRequestContextImpl.setEntity(Object),3,1,1,1
org.apache.cxf.jaxrs.client.spec.ClientRequestContextImpl.doSetEntity(Object),15,4,4,8
org.apache.cxf.jaxrs.client.spec.ClientRequestContextImpl.getUri(),11,4,3,5
org.apache.cxf.jaxrs.client.spec.ClientRequestContextImpl.setEntityStream(OutputStream),3,1,2,1
org.apache.cxf.jaxrs.client.spec.ClientRequestContextImpl.setUri(URI),4,1,4,2
org.apache.cxf.jaxrs.client.spec.ClientRequestContextImpl.getHeaders(),4,1,2,3
org.apache.cxf.jaxrs.client.spec.ClientRequestContextImpl.getStringHeaders(),4,1,1,3
org.apache.cxf.management.web.logging.MockApp.getClasses(),10,1,0,3
org.apache.cxf.management.web.logging.MockApp.getSingletons(),9,1,5,3
org.apache.cxf.management.web.browser.bootstrapping.BootstrapStorage.BootstrapStorage(SettingsStorage),4,1,2,3
org.apache.cxf.management.web.browser.bootstrapping.BootstrapStorage.getSettings(),7,1,2,6
org.apache.cxf.management.web.browser.bootstrapping.BootstrapStorage.setSettings(Settings),9,1,3,8
"org.apache.cxf.management.web.browser.bootstrapping.BootstrapStorage.getResource(MessageContext, String)",28,7,8,23
org.apache.cxf.management.web.browser.bootstrapping.BootstrapStorage.isLastModifiedRequest(MessageContext),3,1,2,3
"org.apache.cxf.management.web.browser.bootstrapping.BootstrapStorage.getMimeType(MessageContext, String)",3,1,3,4
org.apache.cxf.management.web.browser.bootstrapping.BootstrapStorage.acceptsGzip(MessageContext),4,1,2,4
org.apache.cxf.management.web.browser.bootstrapping.BootstrapStorage.SettingsProvider.SettingsProvider(),9,1,2,8
org.apache.cxf.jaxws.blueprint.Activator.start(BundleContext),12,2,1,1
org.apache.cxf.jaxws.blueprint.Activator.stop(BundleContext),2,1,0,0
org.apache.cxf.jaxws.blueprint.Activator.start.(Anon_1).createNamespaceHandler(),3,1,0,2
org.apache.cxf.aegis.integration.SchemaValidationTest.setUp(),7,1,1,7
org.apache.cxf.aegis.integration.SchemaValidationTest.testInvalidArray(),7,1,5,3
org.apache.cxf.aegis.integration.SchemaValidationTest.testInvalidArray(Object),11,1,4,12
org.apache.cxf.jaxrs.utils.JAXRSUtilsTest.setUp(),2,1,0,0
org.apache.cxf.jaxrs.utils.JAXRSUtilsTest.tearDown(),3,1,0,1
org.apache.cxf.jaxrs.utils.JAXRSUtilsTest.testFormParametersUTF8Encoding(),5,1,1,3
org.apache.cxf.jaxrs.utils.JAXRSUtilsTest.testFormParametersISO88591Encoding(),3,1,0,1
"org.apache.cxf.jaxrs.utils.JAXRSUtilsTest.doTestFormParamsWithEncoding(String, boolean)",25,2,7,16
org.apache.cxf.jaxrs.utils.JAXRSUtilsTest.testSelectBetweenMultipleResourceClasses(),15,1,0,9
"org.apache.cxf.jaxrs.utils.JAXRSUtilsTest.firstResource(Map<ClassResourceInfo, MultivaluedMap>)",3,2,4,5
org.apache.cxf.jaxrs.utils.JAXRSUtilsTest.testInjectCustomContext(),22,1,0,14
org.apache.cxf.jaxrs.utils.JAXRSUtilsTest.testInjectApplicationInSingleton(),18,1,0,17
org.apache.cxf.jaxrs.utils.JAXRSUtilsTest.testInjectApplicationInPerRequestResource(),20,1,0,20
"org.apache.cxf.jaxrs.utils.JAXRSUtilsTest.invokeCustomerMethod(ClassResourceInfo, Customer, Server)",12,1,6,11
org.apache.cxf.jaxrs.utils.JAXRSUtilsTest.testSelectBetweenMultipleResourceClasses2(),18,1,0,9
org.apache.cxf.jaxrs.utils.JAXRSUtilsTest.testSelectBetweenMultipleResourceClasses3(),12,1,0,9
org.apache.cxf.jaxrs.utils.JAXRSUtilsTest.testFindTargetResourceClass(),36,1,0,13
org.apache.cxf.jaxrs.utils.JAXRSUtilsTest.getTypes(String),3,1,5,2
org.apache.cxf.jaxrs.utils.JAXRSUtilsTest.testGetMediaTypes(),5,1,1,4
org.apache.cxf.jaxrs.utils.JAXRSUtilsTest.testGetMediaTypes2(),6,1,2,4
org.apache.cxf.jaxrs.utils.JAXRSUtilsTest.testGetMediaTypes3(),6,1,2,4
org.apache.cxf.jaxrs.utils.JAXRSUtilsTest.testFindTargetResourceClassWithTemplates(),40,1,1,18
org.apache.cxf.jaxrs.utils.JAXRSUtilsTest.createMessage2(),22,1,5,18
org.apache.cxf.jaxrs.utils.JAXRSUtilsTest.testFindTargetResourceClassWithSubResource(),29,1,0,13
org.apache.cxf.jaxrs.utils.JAXRSUtilsTest.testIntersectMimeTypesCompositeSubtype(),6,1,0,5
org.apache.cxf.jaxrs.utils.JAXRSUtilsTest.testIntersectMimeTypesCompositeSubtype2(),6,1,0,5
org.apache.cxf.jaxrs.utils.JAXRSUtilsTest.testIntersectMimeTypesCompositeSubtype3(),6,1,0,5
org.apache.cxf.jaxrs.utils.JAXRSUtilsTest.testIntersectMimeTypesCompositeSubtype4(),5,1,0,3
