method,LOC,Cyclomatic,FanIn,FanOut,Loop
org.apache.cxf.ws.security.wss4j.AbstractWSS4JInterceptor.AbstractWSS4JInterceptor(),4,1,2,4,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JInterceptor.getRoles(),3,1,0,1,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JInterceptor.handleFault(SoapMessage),2,1,0,0,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JInterceptor.postHandleMessage(SoapMessage),2,1,0,0,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JInterceptor.getAdditionalInterceptors(),3,1,0,1,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JInterceptor.getPhase(),3,1,1,1,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JInterceptor.setPhase(String),3,1,3,1,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JInterceptor.getOption(String),3,1,6,2,0
"org.apache.cxf.ws.security.wss4j.AbstractWSS4JInterceptor.setProperty(String, String)",3,1,27,1,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JInterceptor.getPassword(Object),3,1,1,2,0
"org.apache.cxf.ws.security.wss4j.AbstractWSS4JInterceptor.getProperty(Object, String)",7,2,4,3,0
"org.apache.cxf.ws.security.wss4j.AbstractWSS4JInterceptor.setPassword(Object, String)",3,1,2,1,0
"org.apache.cxf.ws.security.wss4j.AbstractWSS4JInterceptor.setProperty(Object, String, Object)",3,1,3,1,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JInterceptor.getId(),3,1,1,1,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JInterceptor.setId(String),3,1,1,1,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JInterceptor.getUnderstoodHeaders(),3,1,1,1,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JInterceptor.getProperties(),3,1,1,1,0
"org.apache.cxf.ws.security.wss4j.AbstractWSS4JInterceptor.setProperties(Map<String, Object>)",3,1,11,1,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JInterceptor.getAfter(),3,1,4,1,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JInterceptor.getBefore(),3,1,1,1,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JInterceptor.isRequestor(SoapMessage),3,1,6,2,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JInterceptor.translateProperties(SoapMessage),44,8,19,4,0
"org.apache.cxf.ws.security.wss4j.AbstractWSS4JInterceptor.loadCryptoFromPropertiesFile(String, RequestData)",35,6,2,17,0
org.apache.cxf.interceptor.AbstractBasicInterceptorProvider.getOutFaultInterceptors(),3,1,12,1,0
org.apache.cxf.interceptor.AbstractBasicInterceptorProvider.getInFaultInterceptors(),3,1,12,1,0
org.apache.cxf.interceptor.AbstractBasicInterceptorProvider.getInInterceptors(),3,1,42,1,0
org.apache.cxf.interceptor.AbstractBasicInterceptorProvider.getOutInterceptors(),3,1,46,1,0
org.apache.cxf.interceptor.AbstractBasicInterceptorProvider.setInInterceptors(List<Interceptor>),4,1,9,2,0
org.apache.cxf.interceptor.AbstractBasicInterceptorProvider.setInFaultInterceptors(List<Interceptor>),4,1,3,2,0
org.apache.cxf.interceptor.AbstractBasicInterceptorProvider.setOutInterceptors(List<Interceptor>),4,1,8,2,0
org.apache.cxf.interceptor.AbstractBasicInterceptorProvider.setOutFaultInterceptors(List<Interceptor>),4,1,6,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.HttpServletRequestAdapter(HttpExchange),4,1,3,4,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getAsyncContext(),3,1,0,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getAttribute(String),3,1,2,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getAttributeNames(),3,1,1,3,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getCharacterEncoding(),3,1,1,1,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getContentLength(),3,1,0,1,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getContentType(),3,1,0,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getDispatcherType(),3,1,0,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getInputStream(),6,2,2,4,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getLocalAddr(),10,3,1,4,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getLocale(),3,1,0,1,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getLocales(),3,1,0,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getLocalName(),10,3,1,4,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getLocalPort(),4,2,1,3,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getParameter(String),3,1,0,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getParameterMap(),3,1,0,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getParameterNames(),3,1,0,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getParameterValues(String),3,1,0,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getProtocol(),3,1,1,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getReader(),9,3,3,6,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getRealPath(String),3,1,0,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getRemoteAddr(),10,3,1,4,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getRemoteHost(),10,3,1,4,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getRemotePort(),4,2,1,3,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getRequestDispatcher(String),3,1,0,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getScheme(),3,1,1,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getServerName(),3,1,0,1,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getServerPort(),3,1,0,1,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getServletContext(),3,1,0,1,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.isAsyncStarted(),3,1,0,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.isAsyncSupported(),3,1,0,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.isSecure(),3,1,0,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.removeAttribute(String),3,1,0,1,0
"org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.setAttribute(String, Object)",3,1,0,1,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.setCharacterEncoding(String),3,1,1,1,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.startAsync(),3,1,0,2,0
"org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.startAsync(ServletRequest, ServletResponse)",3,1,0,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.authenticate(HttpServletResponse),3,1,0,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getAuthType(),3,1,0,1,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getContextPath(),3,1,1,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getCookies(),3,1,0,1,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getDateHeader(String),4,2,1,3,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getHeader(String),3,1,6,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getHeaderNames(),3,1,1,4,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getHeaders(String),4,2,2,4,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getIntHeader(String),4,2,1,3,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getMethod(),3,1,1,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getPart(String),3,1,0,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getParts(),3,1,0,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getPathInfo(),3,1,1,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getPathTranslated(),3,1,0,1,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getQueryString(),3,1,1,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getRemoteUser(),3,1,0,1,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getRequestedSessionId(),3,1,0,1,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getRequestURI(),3,1,1,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getRequestURL(),23,4,2,11,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getServletPath(),3,1,0,1,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getSession(),3,1,0,1,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getSession(boolean),3,1,0,1,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getUserPrincipal(),3,1,1,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.isRequestedSessionIdFromCookie(),3,1,0,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.isRequestedSessionIdFromUrl(),3,1,0,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.isRequestedSessionIdFromURL(),3,1,0,2,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.isRequestedSessionIdValid(),3,1,0,1,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.isUserInRole(String),3,1,2,2,0
"org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.login(String, String)",3,1,0,1,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.logout(),3,1,0,1,0
org.apache.cxf.rs.security.oauth2.grants.clientcred.ClientCredentialsGrant.ClientCredentialsGrant(),3,1,0,2,0
org.apache.cxf.rs.security.oauth2.grants.clientcred.ClientCredentialsGrant.ClientCredentialsGrant(String),3,1,2,2,0
"org.apache.cxf.rs.security.oauth2.grants.clientcred.ClientCredentialsGrant.ClientCredentialsGrant(String, String)",3,1,4,2,0
org.apache.cxf.rs.security.oauth2.grants.AbstractGrant.AbstractGrant(String),3,1,1,2,0
"org.apache.cxf.rs.security.oauth2.grants.AbstractGrant.AbstractGrant(String, String)",3,1,3,2,0
"org.apache.cxf.rs.security.oauth2.grants.AbstractGrant.AbstractGrant(String, String, String)",5,1,6,4,0
org.apache.cxf.rs.security.oauth2.grants.AbstractGrant.getType(),3,1,2,1,0
org.apache.cxf.rs.security.oauth2.grants.AbstractGrant.setAudience(String),3,1,1,1,0
org.apache.cxf.rs.security.oauth2.grants.AbstractGrant.toMap(),11,3,6,4,0
org.apache.cxf.rs.security.oauth2.utils.OAuthConstants.OAuthConstants(),2,1,0,1,0
org.apache.cxf.ws.security.wss4j.WSS4JStaxOutInterceptor.WSS4JStaxOutInterceptor(WSSSecurityProperties),6,1,67,8,0
"org.apache.cxf.ws.security.wss4j.WSS4JStaxOutInterceptor.WSS4JStaxOutInterceptor(Map<String, Object>)",6,1,49,8,0
org.apache.cxf.ws.security.wss4j.WSS4JStaxOutInterceptor.WSS4JStaxOutInterceptor(),6,1,1,8,0
org.apache.cxf.ws.security.wss4j.WSS4JStaxOutInterceptor.isAllowMTOM(),3,1,1,1,0
org.apache.cxf.ws.security.wss4j.WSS4JStaxOutInterceptor.setAllowMTOM(boolean),3,1,1,1,0
"org.apache.cxf.ws.security.wss4j.WSS4JStaxOutInterceptor.getProperty(Object, String)",3,1,2,2,0
"org.apache.cxf.ws.security.wss4j.WSS4JStaxOutInterceptor.handleSecureMTOM(SoapMessage, WSSSecurityProperties)",11,3,7,3,0
org.apache.cxf.ws.security.wss4j.WSS4JStaxOutInterceptor.handleMessage(SoapMessage),42,6,10,27,0
"org.apache.cxf.ws.security.wss4j.WSS4JStaxOutInterceptor.configureSecurityEventListener(SoapMessage, WSSSecurityProperties)",19,1,2,6,0
"org.apache.cxf.ws.security.wss4j.WSS4JStaxOutInterceptor.configureProperties(SoapMessage, OutboundSecurityContext, WSSSecurityProperties)",66,13,11,15,0
org.apache.cxf.ws.security.wss4j.WSS4JStaxOutInterceptor.createEndingInterceptor(),3,1,3,2,0
org.apache.cxf.ws.security.wss4j.WSS4JStaxOutInterceptor.getEncoding(Message),13,3,3,5,0
org.apache.cxf.interceptor.AttachmentOutInterceptor.AttachmentOutInterceptor(),3,1,3,2,0
org.apache.cxf.interceptor.AttachmentOutInterceptor.handleMessage(Message),24,4,6,16,0
org.apache.cxf.interceptor.AttachmentOutInterceptor.getMultipartType(),3,1,1,1,0
org.apache.cxf.interceptor.AttachmentOutInterceptor.writeOptionalTypeParameters(),3,1,1,1,0
org.apache.cxf.interceptor.AttachmentOutInterceptor.getRootHeaders(),3,1,1,2,0
org.apache.cxf.interceptor.StaxOutInterceptor.StaxOutInterceptor(),4,1,4,4,0
org.apache.cxf.interceptor.StaxOutInterceptor.handleMessage(Message),43,8,8,16,0
"org.apache.cxf.interceptor.StaxOutInterceptor.setupOutputStream(Message, OutputStream)",7,2,2,2,0
org.apache.cxf.interceptor.StaxOutInterceptor.handleFault(Message),11,3,3,3,0
org.apache.cxf.interceptor.StaxOutInterceptor.getEncoding(Message),13,3,3,5,0
org.apache.cxf.interceptor.StaxOutInterceptor.getXMLOutputFactory(Message),39,9,10,9,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.AbstractWSS4JStaxInterceptor(WSSSecurityProperties),6,1,3,6,0
"org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.AbstractWSS4JStaxInterceptor(Map<String, Object>)",6,1,3,6,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.AbstractWSS4JStaxInterceptor(),6,1,2,6,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.createSecurityProperties(),13,2,4,6,0
"org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.translateProperties(SoapMessage, WSSSecurityProperties)",46,9,13,16,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.convertCertConstraints(String),16,4,6,8,1
"org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.configureCallbackHandler(SoapMessage, WSSSecurityProperties)",37,6,6,11,1
org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.getRoles(),3,1,0,1,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.handleFault(SoapMessage),2,1,0,0,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.postHandleMessage(SoapMessage),2,1,0,0,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.getAdditionalInterceptors(),3,1,0,1,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.getPhase(),3,1,1,1,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.setPhase(String),3,1,7,1,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.getOption(String),6,2,3,2,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.getPassword(Object),3,1,2,2,0
"org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.getProperty(Object, String)",7,2,4,3,0
"org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.setPassword(Object, String)",3,1,2,1,0
"org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.setProperty(Object, String, Object)",3,1,3,1,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.getId(),3,1,1,1,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.setId(String),3,1,1,1,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.getUnderstoodHeaders(),3,1,1,1,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.getProperties(),6,2,4,2,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.getAfter(),3,1,4,1,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.getBefore(),3,1,4,1,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.isRequestor(SoapMessage),3,1,5,2,0
"org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.loadCrypto(SoapMessage, String, String, WSSSecurityProperties)",46,10,8,9,0
"org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.loadCryptoFromPropertiesFile(SoapMessage, String, WSSSecurityProperties)",33,6,4,16,0
"org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.getPasswordEncryptor(SoapMessage, WSSSecurityProperties)",19,4,8,5,0
"org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.getFirstAssertionByLocalname(AssertionInfoMap, String)",13,3,10,6,0
"org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.getProps(Object, URL, SoapMessage)",16,4,4,5,0
"org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.getPropertiesFileURL(Object, SoapMessage)",20,6,4,7,0
"org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.getEncryptionCrypto(Object, SoapMessage, WSSSecurityProperties)",25,4,12,13,0
"org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.getSignatureCrypto(Object, SoapMessage, WSSSecurityProperties)",25,4,12,13,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.getClassLoader(),7,2,2,2,0
org.apache.cxf.ws.security.wss4j.AttachmentCallbackHandler.AttachmentCallbackHandler(SoapMessage),3,1,9,2,0
org.apache.cxf.ws.security.wss4j.AttachmentCallbackHandler.handle(Callback[]),37,6,3,20,2
"org.apache.cxf.ws.security.wss4j.AttachmentCallbackHandler.loadAttachments(List<org.apache.wss4j.common.ext.Attachment>, String)",27,5,4,18,2
org.apache.cxf.ws.security.wss4j.WSS4JUtils.WSS4JUtils(),2,1,0,1,0
"org.apache.cxf.ws.security.wss4j.WSS4JUtils.getReplayCache(SoapMessage, String, String)",48,10,6,18,0
org.apache.cxf.ws.security.wss4j.WSS4JUtils.getConfigFileURL(Message),24,7,4,8,0
org.apache.cxf.ws.security.wss4j.WSS4JUtils.getTokenStore(Message),3,1,19,2,0
"org.apache.cxf.ws.security.wss4j.WSS4JUtils.getTokenStore(Message, boolean)",29,6,6,12,0
"org.apache.cxf.ws.security.wss4j.WSS4JUtils.parseAndStoreStreamingSecurityToken(org.apache.xml.security.stax.securityToken.SecurityToken, Message)",43,12,16,20,1
org.apache.cxf.tools.corba.common.SchemaFactoryImpl.SchemaFactoryImpl(),3,1,1,3,0
org.apache.cxf.tools.corba.common.SchemaFactoryImpl.newDefinition(),6,1,1,4,0
org.apache.cxf.tools.corba.common.SchemaFactoryImpl.newWSDLWriter(),3,1,0,1,0
org.apache.cxf.tools.corba.common.SchemaFactoryImpl.newPopulatedExtensionRegistry(),3,1,2,2,0
org.apache.cxf.tools.corba.common.SchemaFactory.newInstance(),4,1,0,3,0
org.apache.cxf.tools.corba.common.SchemaFactory.newInstance(String),15,3,4,5,0
org.apache.cxf.tools.corba.common.SchemaFactory.newWSDLWriter(),1,1,1,1,0
org.apache.cxf.tools.corba.common.SchemaFactory.newPopulatedExtensionRegistry(),1,1,0,1,0
org.apache.cxf.tools.corba.common.SchemaFactory.findFactoryImplName(),34,7,5,10,0
org.apache.cxf.tools.corba.common.SchemaFactory.getFullPropertyFileName(),12,3,5,4,0
org.apache.cxf.tools.corba.common.SchemaWriterImpl.getElement(Definition),16,5,2,5,1
org.apache.cxf.tools.corba.common.SchemaWriterImpl.getDocument(Definition),6,1,3,5,0
"org.apache.cxf.tools.corba.common.SchemaWriterImpl.setFeature(String, boolean)",2,1,0,0,0
org.apache.cxf.tools.corba.common.SchemaWriterImpl.getFeature(String),3,1,0,1,0
"org.apache.cxf.tools.corba.common.SchemaWriterImpl.writeWSDL(Definition, Writer)",7,2,3,3,0
"org.apache.cxf.tools.corba.common.SchemaWriterImpl.writeWSDL(Definition, OutputStream)",7,2,3,3,0
org.apache.cxf.common.i18n.BundleUtils.BundleUtils(),2,1,0,1,0
org.apache.cxf.common.i18n.BundleUtils.getBundleName(Class<?>),3,1,6,2,0
"org.apache.cxf.common.i18n.BundleUtils.getBundleName(Class<?>, String)",3,1,6,2,0
org.apache.cxf.common.i18n.BundleUtils.getBundle(Class<?>),11,2,5,7,0
"org.apache.cxf.common.i18n.BundleUtils.getBundle(Class<?>, String)",11,2,4,7,0
"org.apache.cxf.common.i18n.BundleUtils.getFormattedString(ResourceBundle, String, Object...)",3,1,7,3,0
org.apache.cxf.io.AbstractWrappedOutputStream.AbstractWrappedOutputStream(),3,1,1,1,0
org.apache.cxf.io.AbstractWrappedOutputStream.AbstractWrappedOutputStream(OutputStream),4,1,1,2,0
"org.apache.cxf.io.AbstractWrappedOutputStream.write(byte[], int, int)",9,3,8,3,0
org.apache.cxf.io.AbstractWrappedOutputStream.onFirstWrite(),2,1,2,0,0
org.apache.cxf.io.AbstractWrappedOutputStream.write(byte[]),3,1,3,1,0
org.apache.cxf.io.AbstractWrappedOutputStream.write(int),9,3,4,3,0
org.apache.cxf.io.AbstractWrappedOutputStream.close(),5,2,4,1,0
org.apache.cxf.io.AbstractWrappedOutputStream.flush(),5,2,4,1,0
org.apache.cxf.io.AbstractWrappedOutputStream.allowFlush(boolean),3,1,2,1,0
org.apache.cxf.interceptor.StaxOutEndingInterceptor.StaxOutEndingInterceptor(String),3,1,1,2,0
"org.apache.cxf.interceptor.StaxOutEndingInterceptor.StaxOutEndingInterceptor(String, String)",6,1,4,7,0
org.apache.cxf.interceptor.StaxOutEndingInterceptor.handleMessage(Message),26,6,5,8,0
org.apache.cxf.interceptor.StaxInInterceptor.StaxInInterceptor(),3,1,4,2,0
org.apache.cxf.interceptor.StaxInInterceptor.StaxInInterceptor(String),3,1,2,2,0
org.apache.cxf.interceptor.StaxInInterceptor.handleMessage(Message),76,16,13,27,1
org.apache.cxf.interceptor.StaxInInterceptor.getXMLInputFactory(Message),34,9,8,9,0
org.apache.cxf.BusException.BusException(Message),3,1,5,2,0
"org.apache.cxf.BusException.BusException(Message, Throwable)",3,1,2,2,0
org.apache.cxf.BusException.BusException(Throwable),3,1,1,2,0
org.apache.cxf.endpoint.EndpointException.EndpointException(Message),3,1,2,2,0
"org.apache.cxf.endpoint.EndpointException.EndpointException(Message, Throwable)",3,1,2,2,0
org.apache.cxf.endpoint.EndpointException.EndpointException(Throwable),3,1,2,2,0
"org.apache.cxf.endpoint.EndpointImpl.EndpointImpl(Bus, Service, QName)",3,1,3,3,0
"org.apache.cxf.endpoint.EndpointImpl.EndpointImpl(Bus, Service, EndpointInfo)",18,3,25,18,0
org.apache.cxf.endpoint.EndpointImpl.getBeanName(),3,1,4,3,0
org.apache.cxf.endpoint.EndpointImpl.getEndpointInfo(),3,1,5,1,0
org.apache.cxf.endpoint.EndpointImpl.getService(),3,1,6,1,0
org.apache.cxf.endpoint.EndpointImpl.getBinding(),3,1,9,1,0
org.apache.cxf.endpoint.EndpointImpl.getExecutor(),3,2,3,2,0
org.apache.cxf.endpoint.EndpointImpl.setExecutor(Executor),3,1,1,1,0
org.apache.cxf.endpoint.EndpointImpl.getBus(),3,1,2,1,0
org.apache.cxf.endpoint.EndpointImpl.setBus(Bus),3,1,1,1,0
